guide_id,ingredient_id,ingredient_name,type,content
guide_1049,ingredient_0695,양미리,손질,"포장되지 않은 생선은 흐르는 냉수로 씻은 뒤 종이타월로 물기를 제거한다. 그 다음 방습지나 랩으로 싸고 비닐봉지에 넣은 후 밀폐용기에 넣어 조리 전까지 냉장 보관한다. 가정에서 냉동할 때에는 품질이 좋은 수산물을 잘 손질해서 냉동한다. 생선은 먼저 냉수로 세척하고 종이타월 등으로 수분을 없앤 다음, 공기에 노출되지 않도록 랩으로 싸고 프리저 페이퍼나 알루미늄 호일로 다시 감싼 뒤 비닐백에 넣는다. 겉면에는 내용물, 양, 날짜를 표시한 라벨을 붙여 냉동실에 보관한다."
guide_1050,ingredient_0695,양미리,세척,포장되지 않은 수산물은 흐르는 냉수로 씻은 후 종이타월로 물기를 제거한다. 냉동 전 생선도 먼저 냉수로 세척하고 수분을 제거한 뒤 공기 노출을 줄여 포장한다.
guide_1051,ingredient_0695,양미리,신선도체크,"생선의 보관기간은 종류와 구매 시점의 신선도에 따라 달라진다. 일반적으로 신선 생선은 1~2일 내에 소비한다. 냉동은 냉동 시점의 품질을 유지할 뿐 품질을 좋게 만드는 것은 아니므로, 품질이 좋은 상태에서 손질해 냉동한다."
guide_1052,ingredient_0696,옥돔,보관,"수산물을 구입한 뒤 집에 돌아오면 냉장고의 가장 차가운 위치, 즉 0℃에 가까운 온도로 보관한다. 가정용 냉장고의 일반 냉장 온도인 약 4.4℃에서는 수산물의 품질이 단시간 내에 나빠질 수 있으므로, 조리 전까지 가능한 한 차갑게 유지한다. 수산물을 구매할 때는 따로 싸서 장바구니 맨 위에 담고, 가게에서 집까지 1시간 이내에 이동한다. 1시간을 초과할 경우 쿨러를 이용한다. 집에 돌아오는 즉시 냉장실의 가장 차가운 곳에 보관하며, 냉장고 안에서는 수산물의 육즙이 추가 가열 없이 섭취하는 식품에 떨어지지 않도록 하여 교차오염을 막는다.

생선은 쉽게 상처가 나기 때문에 통생선을 들 때 꼬리를 잡지 말고 양손으로 든다. 손질한 생선은 얼음 위에 올려놓고 포장해서 냉장고에 보관한다. 생선살은 비닐봉지나 용기에 담아 밀봉한 뒤 얼음을 덮어 보관하고, 얼음이 녹은 물은 정기적으로 비우며 필요하면 얼음을 추가한다. 생선의 보관기간은 생선 종류와 구매 시점의 신선도에 따라 다르지만 일반적으로 1~2일 내에 빨리 소비한다."
guide_1053,ingredient_0696,옥돔,손질,"포장되지 않은 생선은 흐르는 냉수로 씻은 뒤 종이타월로 물기를 제거한다. 그 다음 방습지나 랩으로 싸고 비닐봉지에 넣은 후 밀폐용기에 넣어 조리 전까지 냉장 보관한다. 가정에서 냉동할 때에는 품질이 좋은 수산물을 잘 손질해서 냉동한다. 생선은 먼저 냉수로 세척하고 종이타월 등으로 수분을 없앤 다음, 공기에 노출되지 않도록 랩으로 싸고 프리저 페이퍼나 알루미늄 호일로 다시 감싼 뒤 비닐백에 넣는다. 겉면에는 내용물, 양, 날짜를 표시한 라벨을 붙여 냉동실에 보관한다."
guide_1054,ingredient_0696,옥돔,세척,포장되지 않은 수산물은 흐르는 냉수로 씻은 후 종이타월로 물기를 제거한다. 냉동 전 생선도 먼저 냉수로 세척하고 수분을 제거한 뒤 공기 노출을 줄여 포장한다.
guide_1055,ingredient_0696,옥돔,신선도체크,"생선의 보관기간은 종류와 구매 시점의 신선도에 따라 달라진다. 일반적으로 신선 생선은 1~2일 내에 소비한다. 냉동은 냉동 시점의 품질을 유지할 뿐 품질을 좋게 만드는 것은 아니므로, 품질이 좋은 상태에서 손질해 냉동한다."
guide_1056,ingredient_0697,조기,보관,"수산물을 구입한 뒤 집에 돌아오면 냉장고의 가장 차가운 위치, 즉 0℃에 가까운 온도로 보관한다. 가정용 냉장고의 일반 냉장 온도인 약 4.4℃에서는 수산물의 품질이 단시간 내에 나빠질 수 있으므로, 조리 전까지 가능한 한 차갑게 유지한다. 수산물을 구매할 때는 따로 싸서 장바구니 맨 위에 담고, 가게에서 집까지 1시간 이내에 이동한다. 1시간을 초과할 경우 쿨러를 이용한다. 집에 돌아오는 즉시 냉장실의 가장 차가운 곳에 보관하며, 냉장고 안에서는 수산물의 육즙이 추가 가열 없이 섭취하는 식품에 떨어지지 않도록 하여 교차오염을 막는다.

생선은 쉽게 상처가 나기 때문에 통생선을 들 때 꼬리를 잡지 말고 양손으로 든다. 손질한 생선은 얼음 위에 올려놓고 포장해서 냉장고에 보관한다. 생선살은 비닐봉지나 용기에 담아 밀봉한 뒤 얼음을 덮어 보관하고, 얼음이 녹은 물은 정기적으로 비우며 필요하면 얼음을 추가한다. 생선의 보관기간은 생선 종류와 구매 시점의 신선도에 따라 다르지만 일반적으로 1~2일 내에 빨리 소비한다."
guide_1057,ingredient_0697,조기,손질,"포장되지 않은 생선은 흐르는 냉수로 씻은 뒤 종이타월로 물기를 제거한다. 그 다음 방습지나 랩으로 싸고 비닐봉지에 넣은 후 밀폐용기에 넣어 조리 전까지 냉장 보관한다. 가정에서 냉동할 때에는 품질이 좋은 수산물을 잘 손질해서 냉동한다. 생선은 먼저 냉수로 세척하고 종이타월 등으로 수분을 없앤 다음, 공기에 노출되지 않도록 랩으로 싸고 프리저 페이퍼나 알루미늄 호일로 다시 감싼 뒤 비닐백에 넣는다. 겉면에는 내용물, 양, 날짜를 표시한 라벨을 붙여 냉동실에 보관한다."
guide_1058,ingredient_0697,조기,세척,포장되지 않은 수산물은 흐르는 냉수로 씻은 후 종이타월로 물기를 제거한다. 냉동 전 생선도 먼저 냉수로 세척하고 수분을 제거한 뒤 공기 노출을 줄여 포장한다.
guide_1059,ingredient_0697,조기,신선도체크,"생선의 보관기간은 종류와 구매 시점의 신선도에 따라 달라진다. 일반적으로 신선 생선은 1~2일 내에 소비한다. 냉동은 냉동 시점의 품질을 유지할 뿐 품질을 좋게 만드는 것은 아니므로, 품질이 좋은 상태에서 손질해 냉동한다."
guide_1060,ingredient_0698,학꽁치,보관,"수산물을 구입한 뒤 집에 돌아오면 냉장고의 가장 차가운 위치, 즉 0℃에 가까운 온도로 보관한다. 가정용 냉장고의 일반 냉장 온도인 약 4.4℃에서는 수산물의 품질이 단시간 내에 나빠질 수 있으므로, 조리 전까지 가능한 한 차갑게 유지한다. 수산물을 구매할 때는 따로 싸서 장바구니 맨 위에 담고, 가게에서 집까지 1시간 이내에 이동한다. 1시간을 초과할 경우 쿨러를 이용한다. 집에 돌아오는 즉시 냉장실의 가장 차가운 곳에 보관하며, 냉장고 안에서는 수산물의 육즙이 추가 가열 없이 섭취하는 식품에 떨어지지 않도록 하여 교차오염을 막는다.

생선은 쉽게 상처가 나기 때문에 통생선을 들 때 꼬리를 잡지 말고 양손으로 든다. 손질한 생선은 얼음 위에 올려놓고 포장해서 냉장고에 보관한다. 생선살은 비닐봉지나 용기에 담아 밀봉한 뒤 얼음을 덮어 보관하고, 얼음이 녹은 물은 정기적으로 비우며 필요하면 얼음을 추가한다. 생선의 보관기간은 생선 종류와 구매 시점의 신선도에 따라 다르지만 일반적으로 1~2일 내에 빨리 소비한다."
guide_1061,ingredient_0698,학꽁치,손질,"포장되지 않은 생선은 흐르는 냉수로 씻은 뒤 종이타월로 물기를 제거한다. 그 다음 방습지나 랩으로 싸고 비닐봉지에 넣은 후 밀폐용기에 넣어 조리 전까지 냉장 보관한다. 가정에서 냉동할 때에는 품질이 좋은 수산물을 잘 손질해서 냉동한다. 생선은 먼저 냉수로 세척하고 종이타월 등으로 수분을 없앤 다음, 공기에 노출되지 않도록 랩으로 싸고 프리저 페이퍼나 알루미늄 호일로 다시 감싼 뒤 비닐백에 넣는다. 겉면에는 내용물, 양, 날짜를 표시한 라벨을 붙여 냉동실에 보관한다."
guide_1062,ingredient_0698,학꽁치,세척,포장되지 않은 수산물은 흐르는 냉수로 씻은 후 종이타월로 물기를 제거한다. 냉동 전 생선도 먼저 냉수로 세척하고 수분을 제거한 뒤 공기 노출을 줄여 포장한다.
guide_1063,ingredient_0698,학꽁치,신선도체크,"생선의 보관기간은 종류와 구매 시점의 신선도에 따라 달라진다. 일반적으로 신선 생선은 1~2일 내에 소비한다. 냉동은 냉동 시점의 품질을 유지할 뿐 품질을 좋게 만드는 것은 아니므로, 품질이 좋은 상태에서 손질해 냉동한다."
guide_1064,ingredient_0699,꼴뚜기,보관,"수산물을 구입한 뒤 집에 돌아오면 냉장고의 가장 차가운 위치, 즉 0℃에 가까운 온도로 보관한다. 가정용 냉장고의 일반 냉장 온도인 약 4.4℃에서는 수산물의 품질이 단시간 내에 나빠질 수 있으므로, 조리 전까지 가능한 한 차갑게 유지한다. 수산물을 구매할 때는 따로 싸서 장바구니 맨 위에 담고, 가게에서 집까지 1시간 이내에 이동한다. 1시간을 초과할 경우 쿨러를 이용한다. 집에 돌아오는 즉시 냉장실의 가장 차가운 곳에 보관하며, 냉장고 안에서는 수산물의 육즙이 추가 가열 없이 섭취하는 식품에 떨어지지 않도록 하여 교차오염을 막는다.

새우, 오징어, 껍질 벗긴 조개는 누출방지백, 플라스틱 용기, 뚜껑이 있는 용기에 보관한다. 오징어와 껍질을 벗긴 신선 대합은 1~2일, 새우와 가리비는 2~3일 기준으로 소비한다. 냉동 수산물은 장을 보고 돌아오면 즉시 냉동실에 보관하고, 계획된 구매를 통해 장기간 보관하지 않도록 하며 선입선출 원칙을 지킨다.

[수산물 보관 가이드 표 기준]
수산물 보관 가이드 표에서 오징어는 상업적 냉동보관 8~9개월, 가정에서 냉동 4개월, 신선/해동 냉장보관 36시간을 기준으로 제시한다."
guide_1065,ingredient_0699,꼴뚜기,손질,"포장되지 않은 수산물은 흐르는 냉수로 씻은 뒤 종이타월로 물기를 제거한다. 시장에서 구매하는 대부분의 새우는 이미 한 번 냉동된 경우가 많으므로, 새우를 냉동할 계획이라면 냉동된 적이 없는 새우를 구매하는 것이 좋다. 상업적 조건이 아닌 가정에서 새우를 재냉동하면 향이나 질감에 영향을 미칠 수 있고, 나중에 해동해 섭취할 때 위생적으로 안전하지 않을 수 있다."
guide_1066,ingredient_0699,꼴뚜기,세척,"포장되지 않은 새우, 오징어 등 수산물은 흐르는 냉수로 씻은 후 종이타월로 물기를 제거한다. 냉동 전에도 냉수로 세척하고 수분을 제거한 뒤 밀봉한다."
guide_1067,ingredient_0699,꼴뚜기,신선도체크,"오징어와 껍질을 벗긴 신선 대합은 1~2일, 새우와 가리비는 2~3일 내 소비를 기준으로 한다. 새우는 이미 한 번 냉동된 경우가 많으므로 재냉동 시 향과 질감이 떨어지고 위생 안전성이 낮아질 수 있어 주의한다."
guide_1068,ingredient_0700,주꾸미,보관,"수산물을 구입한 뒤 집에 돌아오면 냉장고의 가장 차가운 위치, 즉 0℃에 가까운 온도로 보관한다. 가정용 냉장고의 일반 냉장 온도인 약 4.4℃에서는 수산물의 품질이 단시간 내에 나빠질 수 있으므로, 조리 전까지 가능한 한 차갑게 유지한다. 수산물을 구매할 때는 따로 싸서 장바구니 맨 위에 담고, 가게에서 집까지 1시간 이내에 이동한다. 1시간을 초과할 경우 쿨러를 이용한다. 집에 돌아오는 즉시 냉장실의 가장 차가운 곳에 보관하며, 냉장고 안에서는 수산물의 육즙이 추가 가열 없이 섭취하는 식품에 떨어지지 않도록 하여 교차오염을 막는다.

새우, 오징어, 껍질 벗긴 조개는 누출방지백, 플라스틱 용기, 뚜껑이 있는 용기에 보관한다. 오징어와 껍질을 벗긴 신선 대합은 1~2일, 새우와 가리비는 2~3일 기준으로 소비한다. 냉동 수산물은 장을 보고 돌아오면 즉시 냉동실에 보관하고, 계획된 구매를 통해 장기간 보관하지 않도록 하며 선입선출 원칙을 지킨다.

[수산물 보관 가이드 표 기준]
수산물 보관 가이드 표에서 오징어는 상업적 냉동보관 8~9개월, 가정에서 냉동 4개월, 신선/해동 냉장보관 36시간을 기준으로 제시한다."
guide_1069,ingredient_0700,주꾸미,손질,"포장되지 않은 수산물은 흐르는 냉수로 씻은 뒤 종이타월로 물기를 제거한다. 시장에서 구매하는 대부분의 새우는 이미 한 번 냉동된 경우가 많으므로, 새우를 냉동할 계획이라면 냉동된 적이 없는 새우를 구매하는 것이 좋다. 상업적 조건이 아닌 가정에서 새우를 재냉동하면 향이나 질감에 영향을 미칠 수 있고, 나중에 해동해 섭취할 때 위생적으로 안전하지 않을 수 있다."
guide_1070,ingredient_0700,주꾸미,세척,"포장되지 않은 새우, 오징어 등 수산물은 흐르는 냉수로 씻은 후 종이타월로 물기를 제거한다. 냉동 전에도 냉수로 세척하고 수분을 제거한 뒤 밀봉한다."
guide_1071,ingredient_0700,주꾸미,신선도체크,"오징어와 껍질을 벗긴 신선 대합은 1~2일, 새우와 가리비는 2~3일 내 소비를 기준으로 한다. 새우는 이미 한 번 냉동된 경우가 많으므로 재냉동 시 향과 질감이 떨어지고 위생 안전성이 낮아질 수 있어 주의한다."
guide_1072,ingredient_0701,대합,보관,"수산물을 구입한 뒤 집에 돌아오면 냉장고의 가장 차가운 위치, 즉 0℃에 가까운 온도로 보관한다. 가정용 냉장고의 일반 냉장 온도인 약 4.4℃에서는 수산물의 품질이 단시간 내에 나빠질 수 있으므로, 조리 전까지 가능한 한 차갑게 유지한다. 수산물을 구매할 때는 따로 싸서 장바구니 맨 위에 담고, 가게에서 집까지 1시간 이내에 이동한다. 1시간을 초과할 경우 쿨러를 이용한다. 집에 돌아오는 즉시 냉장실의 가장 차가운 곳에 보관하며, 냉장고 안에서는 수산물의 육즙이 추가 가열 없이 섭취하는 식품에 떨어지지 않도록 하여 교차오염을 막는다.

패류의 취급 및 보관 방법은 구매하는 패류의 종류에 따라 다르다. 활조개는 얕은 접시에 담고 축축한 타월이나 종이타월을 덮어서 보관한다. 살아있는 조개를 물속이나 밀폐용기에 보관하면 질식해서 폐사할 수 있다. 껍질이 있는 살아있는 홍합과 대합은 2~3일 내에 소비하고, 굴은 7~10일까지 보관 가능하다. 껍질을 벗긴 조개류는 누출방지백, 플라스틱 용기, 뚜껑이 있는 용기에 보관한다. 오징어와 껍질을 벗긴 신선 대합은 1~2일, 새우와 가리비는 2~3일, 껍질을 깐 신선한 굴은 5~7일을 기준으로 소비한다.

[수산물 보관 가이드 표 기준]
수산물 보관 가이드 표에서 껍질을 제거한 굴은 신선/해동 냉장보관 4~7일을 기준으로 제시한다."
guide_1073,ingredient_0701,대합,손질,"살아있는 굴, 대합, 홍합은 껍질을 까거나 조리하기 전에 솔로 문질러 씻는다. 껍질을 벗긴 대합, 굴, 홍합 같은 조개는 밀폐용기에 넣어 냉동할 수 있다. 조갯살은 조개의 액을 채워 넣은 용기에 보관하되, 용기 뚜껑과 액 사이에 약 1cm의 공간을 남긴다. 가리비는 냉동용 비닐백에 담아 공기를 빼고 단단히 밀봉하거나 뚜껑이 있는 냉동용기에 넣어 냉동실에 보관한다."
guide_1074,ingredient_0701,대합,세척,"살아있는 굴, 대합, 홍합은 껍질을 까거나 조리하기 전에 솔로 문질러 씻는다. 포장되지 않은 수산물은 흐르는 냉수로 씻은 뒤 종이타월로 물기를 제거한다."
guide_1075,ingredient_0701,대합,신선도체크,"보관 중 껍질이 열릴 수 있으나, 두드려봐도 껍질이 닫히지 않고 그대로 열려 있다면 폐사한 것이므로 폐기한다. 껍질이 있는 살아있는 홍합과 대합은 2~3일 내에 소비하고, 굴은 7~10일까지 보관 가능하다. 껍질을 깐 신선한 굴은 5~7일, 새우와 가리비는 2~3일 기준으로 소비한다."
guide_1076,ingredient_0702,동죽,보관,"수산물을 구입한 뒤 집에 돌아오면 냉장고의 가장 차가운 위치, 즉 0℃에 가까운 온도로 보관한다. 가정용 냉장고의 일반 냉장 온도인 약 4.4℃에서는 수산물의 품질이 단시간 내에 나빠질 수 있으므로, 조리 전까지 가능한 한 차갑게 유지한다. 수산물을 구매할 때는 따로 싸서 장바구니 맨 위에 담고, 가게에서 집까지 1시간 이내에 이동한다. 1시간을 초과할 경우 쿨러를 이용한다. 집에 돌아오는 즉시 냉장실의 가장 차가운 곳에 보관하며, 냉장고 안에서는 수산물의 육즙이 추가 가열 없이 섭취하는 식품에 떨어지지 않도록 하여 교차오염을 막는다.

패류의 취급 및 보관 방법은 구매하는 패류의 종류에 따라 다르다. 활조개는 얕은 접시에 담고 축축한 타월이나 종이타월을 덮어서 보관한다. 살아있는 조개를 물속이나 밀폐용기에 보관하면 질식해서 폐사할 수 있다. 껍질이 있는 살아있는 홍합과 대합은 2~3일 내에 소비하고, 굴은 7~10일까지 보관 가능하다. 껍질을 벗긴 조개류는 누출방지백, 플라스틱 용기, 뚜껑이 있는 용기에 보관한다. 오징어와 껍질을 벗긴 신선 대합은 1~2일, 새우와 가리비는 2~3일, 껍질을 깐 신선한 굴은 5~7일을 기준으로 소비한다.

[수산물 보관 가이드 표 기준]
수산물 보관 가이드 표에서 껍질을 제거한 굴은 신선/해동 냉장보관 4~7일을 기준으로 제시한다."
guide_1077,ingredient_0702,동죽,손질,"살아있는 굴, 대합, 홍합은 껍질을 까거나 조리하기 전에 솔로 문질러 씻는다. 껍질을 벗긴 대합, 굴, 홍합 같은 조개는 밀폐용기에 넣어 냉동할 수 있다. 조갯살은 조개의 액을 채워 넣은 용기에 보관하되, 용기 뚜껑과 액 사이에 약 1cm의 공간을 남긴다. 가리비는 냉동용 비닐백에 담아 공기를 빼고 단단히 밀봉하거나 뚜껑이 있는 냉동용기에 넣어 냉동실에 보관한다."
guide_1078,ingredient_0702,동죽,세척,"살아있는 굴, 대합, 홍합은 껍질을 까거나 조리하기 전에 솔로 문질러 씻는다. 포장되지 않은 수산물은 흐르는 냉수로 씻은 뒤 종이타월로 물기를 제거한다."
guide_1079,ingredient_0702,동죽,신선도체크,"보관 중 껍질이 열릴 수 있으나, 두드려봐도 껍질이 닫히지 않고 그대로 열려 있다면 폐사한 것이므로 폐기한다. 껍질이 있는 살아있는 홍합과 대합은 2~3일 내에 소비하고, 굴은 7~10일까지 보관 가능하다. 껍질을 깐 신선한 굴은 5~7일, 새우와 가리비는 2~3일 기준으로 소비한다."
guide_1080,ingredient_0703,맛조개,보관,"수산물을 구입한 뒤 집에 돌아오면 냉장고의 가장 차가운 위치, 즉 0℃에 가까운 온도로 보관한다. 가정용 냉장고의 일반 냉장 온도인 약 4.4℃에서는 수산물의 품질이 단시간 내에 나빠질 수 있으므로, 조리 전까지 가능한 한 차갑게 유지한다. 수산물을 구매할 때는 따로 싸서 장바구니 맨 위에 담고, 가게에서 집까지 1시간 이내에 이동한다. 1시간을 초과할 경우 쿨러를 이용한다. 집에 돌아오는 즉시 냉장실의 가장 차가운 곳에 보관하며, 냉장고 안에서는 수산물의 육즙이 추가 가열 없이 섭취하는 식품에 떨어지지 않도록 하여 교차오염을 막는다.

패류의 취급 및 보관 방법은 구매하는 패류의 종류에 따라 다르다. 활조개는 얕은 접시에 담고 축축한 타월이나 종이타월을 덮어서 보관한다. 살아있는 조개를 물속이나 밀폐용기에 보관하면 질식해서 폐사할 수 있다. 껍질이 있는 살아있는 홍합과 대합은 2~3일 내에 소비하고, 굴은 7~10일까지 보관 가능하다. 껍질을 벗긴 조개류는 누출방지백, 플라스틱 용기, 뚜껑이 있는 용기에 보관한다. 오징어와 껍질을 벗긴 신선 대합은 1~2일, 새우와 가리비는 2~3일, 껍질을 깐 신선한 굴은 5~7일을 기준으로 소비한다.

[수산물 보관 가이드 표 기준]
수산물 보관 가이드 표에서 껍질을 제거한 굴은 신선/해동 냉장보관 4~7일을 기준으로 제시한다."
guide_1081,ingredient_0703,맛조개,손질,"살아있는 굴, 대합, 홍합은 껍질을 까거나 조리하기 전에 솔로 문질러 씻는다. 껍질을 벗긴 대합, 굴, 홍합 같은 조개는 밀폐용기에 넣어 냉동할 수 있다. 조갯살은 조개의 액을 채워 넣은 용기에 보관하되, 용기 뚜껑과 액 사이에 약 1cm의 공간을 남긴다. 가리비는 냉동용 비닐백에 담아 공기를 빼고 단단히 밀봉하거나 뚜껑이 있는 냉동용기에 넣어 냉동실에 보관한다."
guide_1082,ingredient_0703,맛조개,세척,"살아있는 굴, 대합, 홍합은 껍질을 까거나 조리하기 전에 솔로 문질러 씻는다. 포장되지 않은 수산물은 흐르는 냉수로 씻은 뒤 종이타월로 물기를 제거한다."
guide_1083,ingredient_0703,맛조개,신선도체크,"보관 중 껍질이 열릴 수 있으나, 두드려봐도 껍질이 닫히지 않고 그대로 열려 있다면 폐사한 것이므로 폐기한다. 껍질이 있는 살아있는 홍합과 대합은 2~3일 내에 소비하고, 굴은 7~10일까지 보관 가능하다. 껍질을 깐 신선한 굴은 5~7일, 새우와 가리비는 2~3일 기준으로 소비한다."
guide_1084,ingredient_0704,백합,보관,"수산물을 구입한 뒤 집에 돌아오면 냉장고의 가장 차가운 위치, 즉 0℃에 가까운 온도로 보관한다. 가정용 냉장고의 일반 냉장 온도인 약 4.4℃에서는 수산물의 품질이 단시간 내에 나빠질 수 있으므로, 조리 전까지 가능한 한 차갑게 유지한다. 수산물을 구매할 때는 따로 싸서 장바구니 맨 위에 담고, 가게에서 집까지 1시간 이내에 이동한다. 1시간을 초과할 경우 쿨러를 이용한다. 집에 돌아오는 즉시 냉장실의 가장 차가운 곳에 보관하며, 냉장고 안에서는 수산물의 육즙이 추가 가열 없이 섭취하는 식품에 떨어지지 않도록 하여 교차오염을 막는다.

패류의 취급 및 보관 방법은 구매하는 패류의 종류에 따라 다르다. 활조개는 얕은 접시에 담고 축축한 타월이나 종이타월을 덮어서 보관한다. 살아있는 조개를 물속이나 밀폐용기에 보관하면 질식해서 폐사할 수 있다. 껍질이 있는 살아있는 홍합과 대합은 2~3일 내에 소비하고, 굴은 7~10일까지 보관 가능하다. 껍질을 벗긴 조개류는 누출방지백, 플라스틱 용기, 뚜껑이 있는 용기에 보관한다. 오징어와 껍질을 벗긴 신선 대합은 1~2일, 새우와 가리비는 2~3일, 껍질을 깐 신선한 굴은 5~7일을 기준으로 소비한다.

[수산물 보관 가이드 표 기준]
수산물 보관 가이드 표에서 껍질을 제거한 굴은 신선/해동 냉장보관 4~7일을 기준으로 제시한다."
guide_1085,ingredient_0704,백합,손질,"살아있는 굴, 대합, 홍합은 껍질을 까거나 조리하기 전에 솔로 문질러 씻는다. 껍질을 벗긴 대합, 굴, 홍합 같은 조개는 밀폐용기에 넣어 냉동할 수 있다. 조갯살은 조개의 액을 채워 넣은 용기에 보관하되, 용기 뚜껑과 액 사이에 약 1cm의 공간을 남긴다. 가리비는 냉동용 비닐백에 담아 공기를 빼고 단단히 밀봉하거나 뚜껑이 있는 냉동용기에 넣어 냉동실에 보관한다."
guide_1086,ingredient_0704,백합,세척,"살아있는 굴, 대합, 홍합은 껍질을 까거나 조리하기 전에 솔로 문질러 씻는다. 포장되지 않은 수산물은 흐르는 냉수로 씻은 뒤 종이타월로 물기를 제거한다."
guide_1087,ingredient_0704,백합,신선도체크,"보관 중 껍질이 열릴 수 있으나, 두드려봐도 껍질이 닫히지 않고 그대로 열려 있다면 폐사한 것이므로 폐기한다. 껍질이 있는 살아있는 홍합과 대합은 2~3일 내에 소비하고, 굴은 7~10일까지 보관 가능하다. 껍질을 깐 신선한 굴은 5~7일, 새우와 가리비는 2~3일 기준으로 소비한다."
guide_1088,ingredient_0705,보말,보관,"수산물을 구입한 뒤 집에 돌아오면 냉장고의 가장 차가운 위치, 즉 0℃에 가까운 온도로 보관한다. 가정용 냉장고의 일반 냉장 온도인 약 4.4℃에서는 수산물의 품질이 단시간 내에 나빠질 수 있으므로, 조리 전까지 가능한 한 차갑게 유지한다. 수산물을 구매할 때는 따로 싸서 장바구니 맨 위에 담고, 가게에서 집까지 1시간 이내에 이동한다. 1시간을 초과할 경우 쿨러를 이용한다. 집에 돌아오는 즉시 냉장실의 가장 차가운 곳에 보관하며, 냉장고 안에서는 수산물의 육즙이 추가 가열 없이 섭취하는 식품에 떨어지지 않도록 하여 교차오염을 막는다.

패류의 취급 및 보관 방법은 구매하는 패류의 종류에 따라 다르다. 활조개는 얕은 접시에 담고 축축한 타월이나 종이타월을 덮어서 보관한다. 살아있는 조개를 물속이나 밀폐용기에 보관하면 질식해서 폐사할 수 있다. 껍질이 있는 살아있는 홍합과 대합은 2~3일 내에 소비하고, 굴은 7~10일까지 보관 가능하다. 껍질을 벗긴 조개류는 누출방지백, 플라스틱 용기, 뚜껑이 있는 용기에 보관한다. 오징어와 껍질을 벗긴 신선 대합은 1~2일, 새우와 가리비는 2~3일, 껍질을 깐 신선한 굴은 5~7일을 기준으로 소비한다.

[수산물 보관 가이드 표 기준]
수산물 보관 가이드 표에서 껍질을 제거한 굴은 신선/해동 냉장보관 4~7일을 기준으로 제시한다."
guide_1089,ingredient_0705,보말,손질,"살아있는 굴, 대합, 홍합은 껍질을 까거나 조리하기 전에 솔로 문질러 씻는다. 껍질을 벗긴 대합, 굴, 홍합 같은 조개는 밀폐용기에 넣어 냉동할 수 있다. 조갯살은 조개의 액을 채워 넣은 용기에 보관하되, 용기 뚜껑과 액 사이에 약 1cm의 공간을 남긴다. 가리비는 냉동용 비닐백에 담아 공기를 빼고 단단히 밀봉하거나 뚜껑이 있는 냉동용기에 넣어 냉동실에 보관한다."
guide_1090,ingredient_0705,보말,세척,"살아있는 굴, 대합, 홍합은 껍질을 까거나 조리하기 전에 솔로 문질러 씻는다. 포장되지 않은 수산물은 흐르는 냉수로 씻은 뒤 종이타월로 물기를 제거한다."
guide_1091,ingredient_0705,보말,신선도체크,"보관 중 껍질이 열릴 수 있으나, 두드려봐도 껍질이 닫히지 않고 그대로 열려 있다면 폐사한 것이므로 폐기한다. 껍질이 있는 살아있는 홍합과 대합은 2~3일 내에 소비하고, 굴은 7~10일까지 보관 가능하다. 껍질을 깐 신선한 굴은 5~7일, 새우와 가리비는 2~3일 기준으로 소비한다."
guide_1092,ingredient_0706,뿔소라,보관,"수산물을 구입한 뒤 집에 돌아오면 냉장고의 가장 차가운 위치, 즉 0℃에 가까운 온도로 보관한다. 가정용 냉장고의 일반 냉장 온도인 약 4.4℃에서는 수산물의 품질이 단시간 내에 나빠질 수 있으므로, 조리 전까지 가능한 한 차갑게 유지한다. 수산물을 구매할 때는 따로 싸서 장바구니 맨 위에 담고, 가게에서 집까지 1시간 이내에 이동한다. 1시간을 초과할 경우 쿨러를 이용한다. 집에 돌아오는 즉시 냉장실의 가장 차가운 곳에 보관하며, 냉장고 안에서는 수산물의 육즙이 추가 가열 없이 섭취하는 식품에 떨어지지 않도록 하여 교차오염을 막는다.

패류의 취급 및 보관 방법은 구매하는 패류의 종류에 따라 다르다. 활조개는 얕은 접시에 담고 축축한 타월이나 종이타월을 덮어서 보관한다. 살아있는 조개를 물속이나 밀폐용기에 보관하면 질식해서 폐사할 수 있다. 껍질이 있는 살아있는 홍합과 대합은 2~3일 내에 소비하고, 굴은 7~10일까지 보관 가능하다. 껍질을 벗긴 조개류는 누출방지백, 플라스틱 용기, 뚜껑이 있는 용기에 보관한다. 오징어와 껍질을 벗긴 신선 대합은 1~2일, 새우와 가리비는 2~3일, 껍질을 깐 신선한 굴은 5~7일을 기준으로 소비한다.

[수산물 보관 가이드 표 기준]
수산물 보관 가이드 표에서 껍질을 제거한 굴은 신선/해동 냉장보관 4~7일을 기준으로 제시한다."
guide_1093,ingredient_0706,뿔소라,손질,"살아있는 굴, 대합, 홍합은 껍질을 까거나 조리하기 전에 솔로 문질러 씻는다. 껍질을 벗긴 대합, 굴, 홍합 같은 조개는 밀폐용기에 넣어 냉동할 수 있다. 조갯살은 조개의 액을 채워 넣은 용기에 보관하되, 용기 뚜껑과 액 사이에 약 1cm의 공간을 남긴다. 가리비는 냉동용 비닐백에 담아 공기를 빼고 단단히 밀봉하거나 뚜껑이 있는 냉동용기에 넣어 냉동실에 보관한다."
