ingredient_id,alias_id,relationship
ingredient_0221,alias_0926,HAS_ALIAS
ingredient_0248,alias_0927,HAS_ALIAS
ingredient_0254,alias_0928,HAS_ALIAS
ingredient_0255,alias_0929,HAS_ALIAS
ingredient_0154,alias_0930,HAS_ALIAS
ingredient_0154,alias_0931,HAS_ALIAS
ingredient_0154,alias_0932,HAS_ALIAS
ingredient_0214,alias_0933,HAS_ALIAS
ingredient_0076,alias_0934,HAS_ALIAS
ingredient_0319,alias_0935,HAS_ALIAS
ingredient_0202,alias_0936,HAS_ALIAS
ingredient_0172,alias_0937,HAS_ALIAS
ingredient_0329,alias_0938,HAS_ALIAS
ingredient_0248,alias_0939,HAS_ALIAS
ingredient_0256,alias_0940,HAS_ALIAS
ingredient_0080,alias_0941,HAS_ALIAS
ingredient_0156,alias_0942,HAS_ALIAS
ingredient_0149,alias_0943,HAS_ALIAS
ingredient_0149,alias_0944,HAS_ALIAS
ingredient_0048,alias_0947,HAS_ALIAS
ingredient_0257,alias_0951,HAS_ALIAS
ingredient_0257,alias_0952,HAS_ALIAS
ingredient_0214,alias_0953,HAS_ALIAS
ingredient_0214,alias_0954,HAS_ALIAS
ingredient_0143,alias_0340,HAS_ALIAS
ingredient_0144,alias_0340,HAS_ALIAS
ingredient_0146,alias_0340,HAS_ALIAS
ingredient_0147,alias_0340,HAS_ALIAS
ingredient_0152,alias_0340,HAS_ALIAS
ingredient_0153,alias_0340,HAS_ALIAS
ingredient_0155,alias_0340,HAS_ALIAS
ingredient_0156,alias_0340,HAS_ALIAS
ingredient_0143,alias_0955,HAS_ALIAS
ingredient_0144,alias_0955,HAS_ALIAS
ingredient_0146,alias_0955,HAS_ALIAS
ingredient_0147,alias_0955,HAS_ALIAS
ingredient_0149,alias_0955,HAS_ALIAS
ingredient_0152,alias_0955,HAS_ALIAS
ingredient_0153,alias_0955,HAS_ALIAS
ingredient_0155,alias_0955,HAS_ALIAS
ingredient_0156,alias_0955,HAS_ALIAS
ingredient_0143,alias_0943,HAS_ALIAS
ingredient_0144,alias_0943,HAS_ALIAS
ingredient_0146,alias_0943,HAS_ALIAS
ingredient_0147,alias_0943,HAS_ALIAS
ingredient_0152,alias_0943,HAS_ALIAS
ingredient_0153,alias_0943,HAS_ALIAS
ingredient_0155,alias_0943,HAS_ALIAS
ingredient_0156,alias_0943,HAS_ALIAS
ingredient_0143,alias_0944,HAS_ALIAS
ingredient_0144,alias_0944,HAS_ALIAS
ingredient_0146,alias_0944,HAS_ALIAS
ingredient_0147,alias_0944,HAS_ALIAS
ingredient_0152,alias_0944,HAS_ALIAS
ingredient_0153,alias_0944,HAS_ALIAS
ingredient_0155,alias_0944,HAS_ALIAS
ingredient_0156,alias_0944,HAS_ALIAS
ingredient_0349,alias_0956,HAS_ALIAS
ingredient_0349,alias_0957,HAS_ALIAS
ingredient_0349,alias_0958,HAS_ALIAS
ingredient_0349,alias_0959,HAS_ALIAS
ingredient_0349,alias_0960,HAS_ALIAS
ingredient_0068,alias_0961,HAS_ALIAS
ingredient_0068,alias_0962,HAS_ALIAS
ingredient_0068,alias_0963,HAS_ALIAS
ingredient_0190,alias_0964,HAS_ALIAS
ingredient_0190,alias_0965,HAS_ALIAS
ingredient_0312,alias_0966,HAS_ALIAS
ingredient_0054,alias_0966,HAS_ALIAS
ingredient_0052,alias_0967,HAS_ALIAS
ingredient_0052,alias_0968,HAS_ALIAS
ingredient_0263,alias_0969,HAS_ALIAS
ingredient_0263,alias_0970,HAS_ALIAS
ingredient_0263,alias_0971,HAS_ALIAS
ingredient_0247,alias_0972,HAS_ALIAS
ingredient_0162,alias_0972,HAS_ALIAS
ingredient_0157,alias_0972,HAS_ALIAS
ingredient_0247,alias_0973,HAS_ALIAS
ingredient_0162,alias_0973,HAS_ALIAS
ingredient_0157,alias_0973,HAS_ALIAS
ingredient_0097,alias_0974,HAS_ALIAS
ingredient_0103,alias_0974,HAS_ALIAS
ingredient_0104,alias_0974,HAS_ALIAS
ingredient_0191,alias_0975,HAS_ALIAS
ingredient_0221,alias_0975,HAS_ALIAS
ingredient_0236,alias_0975,HAS_ALIAS
ingredient_0266,alias_0976,HAS_ALIAS
ingredient_0267,alias_0976,HAS_ALIAS
ingredient_0268,alias_0976,HAS_ALIAS
ingredient_0269,alias_0976,HAS_ALIAS
ingredient_0270,alias_0976,HAS_ALIAS
ingredient_0271,alias_0976,HAS_ALIAS
ingredient_0272,alias_0976,HAS_ALIAS
ingredient_0273,alias_0976,HAS_ALIAS
ingredient_0274,alias_0976,HAS_ALIAS
ingredient_0275,alias_0976,HAS_ALIAS
ingredient_0276,alias_0976,HAS_ALIAS
ingredient_0277,alias_0976,HAS_ALIAS
ingredient_0278,alias_0976,HAS_ALIAS
ingredient_0280,alias_0976,HAS_ALIAS
ingredient_0281,alias_0976,HAS_ALIAS
ingredient_0282,alias_0976,HAS_ALIAS
ingredient_0283,alias_0976,HAS_ALIAS
ingredient_0284,alias_0976,HAS_ALIAS
ingredient_0285,alias_0976,HAS_ALIAS
ingredient_0286,alias_0976,HAS_ALIAS
ingredient_0287,alias_0976,HAS_ALIAS
ingredient_0288,alias_0976,HAS_ALIAS
ingredient_0289,alias_0976,HAS_ALIAS
ingredient_0290,alias_0976,HAS_ALIAS
ingredient_0291,alias_0976,HAS_ALIAS
ingredient_0292,alias_0976,HAS_ALIAS
ingredient_0293,alias_0976,HAS_ALIAS
ingredient_0294,alias_0976,HAS_ALIAS
ingredient_0295,alias_0976,HAS_ALIAS
ingredient_0296,alias_0976,HAS_ALIAS
ingredient_0302,alias_0976,HAS_ALIAS
ingredient_0310,alias_0976,HAS_ALIAS
ingredient_0316,alias_0976,HAS_ALIAS
ingredient_0266,alias_0977,HAS_ALIAS
ingredient_0267,alias_0977,HAS_ALIAS
ingredient_0268,alias_0977,HAS_ALIAS
ingredient_0269,alias_0977,HAS_ALIAS
ingredient_0270,alias_0977,HAS_ALIAS
ingredient_0271,alias_0977,HAS_ALIAS
ingredient_0272,alias_0977,HAS_ALIAS
ingredient_0273,alias_0977,HAS_ALIAS
ingredient_0274,alias_0977,HAS_ALIAS
ingredient_0275,alias_0977,HAS_ALIAS
ingredient_0276,alias_0977,HAS_ALIAS
ingredient_0277,alias_0977,HAS_ALIAS
ingredient_0278,alias_0977,HAS_ALIAS
ingredient_0280,alias_0977,HAS_ALIAS
ingredient_0281,alias_0977,HAS_ALIAS
ingredient_0282,alias_0977,HAS_ALIAS
ingredient_0283,alias_0977,HAS_ALIAS
ingredient_0284,alias_0977,HAS_ALIAS
ingredient_0285,alias_0977,HAS_ALIAS
ingredient_0286,alias_0977,HAS_ALIAS
ingredient_0287,alias_0977,HAS_ALIAS
ingredient_0288,alias_0977,HAS_ALIAS
ingredient_0289,alias_0977,HAS_ALIAS
ingredient_0290,alias_0977,HAS_ALIAS
ingredient_0291,alias_0977,HAS_ALIAS
ingredient_0292,alias_0977,HAS_ALIAS
ingredient_0293,alias_0977,HAS_ALIAS
ingredient_0294,alias_0977,HAS_ALIAS
ingredient_0295,alias_0977,HAS_ALIAS
ingredient_0296,alias_0977,HAS_ALIAS
ingredient_0302,alias_0977,HAS_ALIAS
ingredient_0310,alias_0977,HAS_ALIAS
ingredient_0316,alias_0977,HAS_ALIAS
ingredient_0266,alias_0978,HAS_ALIAS
ingredient_0267,alias_0978,HAS_ALIAS
ingredient_0268,alias_0978,HAS_ALIAS
ingredient_0269,alias_0978,HAS_ALIAS
ingredient_0270,alias_0978,HAS_ALIAS
ingredient_0271,alias_0978,HAS_ALIAS
ingredient_0272,alias_0978,HAS_ALIAS
ingredient_0273,alias_0978,HAS_ALIAS
ingredient_0274,alias_0978,HAS_ALIAS
ingredient_0275,alias_0978,HAS_ALIAS
ingredient_0276,alias_0978,HAS_ALIAS
ingredient_0277,alias_0978,HAS_ALIAS
ingredient_0278,alias_0978,HAS_ALIAS
ingredient_0280,alias_0978,HAS_ALIAS
ingredient_0281,alias_0978,HAS_ALIAS
ingredient_0282,alias_0978,HAS_ALIAS
ingredient_0283,alias_0978,HAS_ALIAS
ingredient_0284,alias_0978,HAS_ALIAS
ingredient_0285,alias_0978,HAS_ALIAS
ingredient_0286,alias_0978,HAS_ALIAS
ingredient_0287,alias_0978,HAS_ALIAS
ingredient_0288,alias_0978,HAS_ALIAS
ingredient_0289,alias_0978,HAS_ALIAS
ingredient_0290,alias_0978,HAS_ALIAS
ingredient_0291,alias_0978,HAS_ALIAS
ingredient_0292,alias_0978,HAS_ALIAS
ingredient_0293,alias_0978,HAS_ALIAS
ingredient_0294,alias_0978,HAS_ALIAS
ingredient_0295,alias_0978,HAS_ALIAS
ingredient_0296,alias_0978,HAS_ALIAS
ingredient_0302,alias_0978,HAS_ALIAS
ingredient_0310,alias_0978,HAS_ALIAS
ingredient_0316,alias_0978,HAS_ALIAS
ingredient_0211,alias_0979,HAS_ALIAS
ingredient_0386,alias_0980,HAS_ALIAS
ingredient_0085,alias_0981,HAS_ALIAS
ingredient_0095,alias_0981,HAS_ALIAS
ingredient_0098,alias_0981,HAS_ALIAS
ingredient_0190,alias_0982,HAS_ALIAS
ingredient_0375,alias_0983,HAS_ALIAS
ingredient_0380,alias_0983,HAS_ALIAS
ingredient_0050,alias_0984,HAS_ALIAS
ingredient_0057,alias_0984,HAS_ALIAS
ingredient_0062,alias_0984,HAS_ALIAS
ingredient_0052,alias_0984,HAS_ALIAS
ingredient_0242,alias_0985,HAS_ALIAS
ingredient_0219,alias_0985,HAS_ALIAS
ingredient_0257,alias_0985,HAS_ALIAS
ingredient_0228,alias_0985,HAS_ALIAS
ingredient_0226,alias_0985,HAS_ALIAS
ingredient_0240,alias_0985,HAS_ALIAS
ingredient_0211,alias_0985,HAS_ALIAS
ingredient_0332,alias_0985,HAS_ALIAS
ingredient_0186,alias_0986,HAS_ALIAS
ingredient_0186,alias_0987,HAS_ALIAS
ingredient_0143,alias_0988,HAS_ALIAS
ingredient_0144,alias_0988,HAS_ALIAS
ingredient_0146,alias_0988,HAS_ALIAS
ingredient_0147,alias_0988,HAS_ALIAS
ingredient_0149,alias_0988,HAS_ALIAS
ingredient_0152,alias_0988,HAS_ALIAS
ingredient_0153,alias_0988,HAS_ALIAS
ingredient_0155,alias_0988,HAS_ALIAS
ingredient_0156,alias_0988,HAS_ALIAS
ingredient_0030,alias_0989,HAS_ALIAS
ingredient_0084,alias_0989,HAS_ALIAS
ingredient_0086,alias_0989,HAS_ALIAS
ingredient_0092,alias_0989,HAS_ALIAS
ingredient_0094,alias_0989,HAS_ALIAS
ingredient_0104,alias_0989,HAS_ALIAS
ingredient_0141,alias_0989,HAS_ALIAS
ingredient_0142,alias_0989,HAS_ALIAS
ingredient_0151,alias_0989,HAS_ALIAS
ingredient_0191,alias_0989,HAS_ALIAS
ingredient_0192,alias_0989,HAS_ALIAS
ingredient_0193,alias_0989,HAS_ALIAS
ingredient_0194,alias_0989,HAS_ALIAS
ingredient_0195,alias_0989,HAS_ALIAS
ingredient_0196,alias_0989,HAS_ALIAS
ingredient_0212,alias_0989,HAS_ALIAS
ingredient_0213,alias_0989,HAS_ALIAS
ingredient_0214,alias_0989,HAS_ALIAS
ingredient_0215,alias_0989,HAS_ALIAS
ingredient_0216,alias_0989,HAS_ALIAS
ingredient_0217,alias_0989,HAS_ALIAS
ingredient_0218,alias_0989,HAS_ALIAS
ingredient_0219,alias_0989,HAS_ALIAS
ingredient_0220,alias_0989,HAS_ALIAS
ingredient_0221,alias_0989,HAS_ALIAS
ingredient_0222,alias_0989,HAS_ALIAS
ingredient_0223,alias_0989,HAS_ALIAS
ingredient_0224,alias_0989,HAS_ALIAS
ingredient_0225,alias_0989,HAS_ALIAS
ingredient_0226,alias_0989,HAS_ALIAS
ingredient_0227,alias_0989,HAS_ALIAS
ingredient_0228,alias_0989,HAS_ALIAS
ingredient_0229,alias_0989,HAS_ALIAS
ingredient_0230,alias_0989,HAS_ALIAS
ingredient_0231,alias_0989,HAS_ALIAS
ingredient_0232,alias_0989,HAS_ALIAS
ingredient_0233,alias_0989,HAS_ALIAS
ingredient_0234,alias_0989,HAS_ALIAS
ingredient_0235,alias_0989,HAS_ALIAS
ingredient_0236,alias_0989,HAS_ALIAS
ingredient_0237,alias_0989,HAS_ALIAS
ingredient_0238,alias_0989,HAS_ALIAS
ingredient_0239,alias_0989,HAS_ALIAS
ingredient_0240,alias_0989,HAS_ALIAS
ingredient_0241,alias_0989,HAS_ALIAS
ingredient_0242,alias_0989,HAS_ALIAS
ingredient_0243,alias_0989,HAS_ALIAS
ingredient_0244,alias_0989,HAS_ALIAS
ingredient_0245,alias_0989,HAS_ALIAS
ingredient_0246,alias_0989,HAS_ALIAS
ingredient_0247,alias_0989,HAS_ALIAS
ingredient_0248,alias_0989,HAS_ALIAS
ingredient_0249,alias_0989,HAS_ALIAS
ingredient_0250,alias_0989,HAS_ALIAS
ingredient_0251,alias_0989,HAS_ALIAS
ingredient_0252,alias_0989,HAS_ALIAS
ingredient_0253,alias_0989,HAS_ALIAS
ingredient_0254,alias_0989,HAS_ALIAS
ingredient_0255,alias_0989,HAS_ALIAS
ingredient_0256,alias_0989,HAS_ALIAS
ingredient_0257,alias_0989,HAS_ALIAS
ingredient_0258,alias_0989,HAS_ALIAS
ingredient_0259,alias_0989,HAS_ALIAS
ingredient_0030,alias_0990,HAS_ALIAS
ingredient_0084,alias_0990,HAS_ALIAS
ingredient_0086,alias_0990,HAS_ALIAS
ingredient_0092,alias_0990,HAS_ALIAS
ingredient_0094,alias_0990,HAS_ALIAS
ingredient_0104,alias_0990,HAS_ALIAS
ingredient_0141,alias_0990,HAS_ALIAS
ingredient_0142,alias_0990,HAS_ALIAS
ingredient_0151,alias_0990,HAS_ALIAS
ingredient_0191,alias_0990,HAS_ALIAS
ingredient_0192,alias_0990,HAS_ALIAS
ingredient_0193,alias_0990,HAS_ALIAS
ingredient_0194,alias_0990,HAS_ALIAS
ingredient_0195,alias_0990,HAS_ALIAS
ingredient_0196,alias_0990,HAS_ALIAS
ingredient_0212,alias_0990,HAS_ALIAS
ingredient_0213,alias_0990,HAS_ALIAS
ingredient_0214,alias_0990,HAS_ALIAS
ingredient_0215,alias_0990,HAS_ALIAS
ingredient_0216,alias_0990,HAS_ALIAS
ingredient_0217,alias_0990,HAS_ALIAS
ingredient_0218,alias_0990,HAS_ALIAS
ingredient_0219,alias_0990,HAS_ALIAS
ingredient_0220,alias_0990,HAS_ALIAS
ingredient_0221,alias_0990,HAS_ALIAS
ingredient_0222,alias_0990,HAS_ALIAS
ingredient_0223,alias_0990,HAS_ALIAS
ingredient_0224,alias_0990,HAS_ALIAS
ingredient_0225,alias_0990,HAS_ALIAS
ingredient_0226,alias_0990,HAS_ALIAS
ingredient_0227,alias_0990,HAS_ALIAS
ingredient_0228,alias_0990,HAS_ALIAS
ingredient_0229,alias_0990,HAS_ALIAS
ingredient_0230,alias_0990,HAS_ALIAS
ingredient_0231,alias_0990,HAS_ALIAS
ingredient_0232,alias_0990,HAS_ALIAS
ingredient_0233,alias_0990,HAS_ALIAS
ingredient_0234,alias_0990,HAS_ALIAS
ingredient_0235,alias_0990,HAS_ALIAS
ingredient_0236,alias_0990,HAS_ALIAS
ingredient_0237,alias_0990,HAS_ALIAS
ingredient_0238,alias_0990,HAS_ALIAS
ingredient_0239,alias_0990,HAS_ALIAS
ingredient_0240,alias_0990,HAS_ALIAS
ingredient_0241,alias_0990,HAS_ALIAS
ingredient_0242,alias_0990,HAS_ALIAS
ingredient_0243,alias_0990,HAS_ALIAS
ingredient_0244,alias_0990,HAS_ALIAS
ingredient_0245,alias_0990,HAS_ALIAS
ingredient_0246,alias_0990,HAS_ALIAS
ingredient_0247,alias_0990,HAS_ALIAS
ingredient_0248,alias_0990,HAS_ALIAS
ingredient_0249,alias_0990,HAS_ALIAS
ingredient_0250,alias_0990,HAS_ALIAS
ingredient_0251,alias_0990,HAS_ALIAS
ingredient_0252,alias_0990,HAS_ALIAS
ingredient_0253,alias_0990,HAS_ALIAS
ingredient_0254,alias_0990,HAS_ALIAS
ingredient_0255,alias_0990,HAS_ALIAS
ingredient_0256,alias_0990,HAS_ALIAS
ingredient_0257,alias_0990,HAS_ALIAS
ingredient_0258,alias_0990,HAS_ALIAS
ingredient_0259,alias_0990,HAS_ALIAS
ingredient_0030,alias_0991,HAS_ALIAS
ingredient_0084,alias_0991,HAS_ALIAS
ingredient_0086,alias_0991,HAS_ALIAS
ingredient_0092,alias_0991,HAS_ALIAS
ingredient_0094,alias_0991,HAS_ALIAS
ingredient_0104,alias_0991,HAS_ALIAS
ingredient_0141,alias_0991,HAS_ALIAS
ingredient_0142,alias_0991,HAS_ALIAS
ingredient_0151,alias_0991,HAS_ALIAS
ingredient_0191,alias_0991,HAS_ALIAS
ingredient_0192,alias_0991,HAS_ALIAS
ingredient_0193,alias_0991,HAS_ALIAS
ingredient_0194,alias_0991,HAS_ALIAS
ingredient_0195,alias_0991,HAS_ALIAS
ingredient_0196,alias_0991,HAS_ALIAS
ingredient_0212,alias_0991,HAS_ALIAS
ingredient_0213,alias_0991,HAS_ALIAS
ingredient_0214,alias_0991,HAS_ALIAS
ingredient_0215,alias_0991,HAS_ALIAS
ingredient_0216,alias_0991,HAS_ALIAS
ingredient_0217,alias_0991,HAS_ALIAS
ingredient_0218,alias_0991,HAS_ALIAS
ingredient_0219,alias_0991,HAS_ALIAS
ingredient_0220,alias_0991,HAS_ALIAS
ingredient_0221,alias_0991,HAS_ALIAS
ingredient_0222,alias_0991,HAS_ALIAS
ingredient_0223,alias_0991,HAS_ALIAS
ingredient_0224,alias_0991,HAS_ALIAS
ingredient_0225,alias_0991,HAS_ALIAS
ingredient_0226,alias_0991,HAS_ALIAS
ingredient_0227,alias_0991,HAS_ALIAS
ingredient_0228,alias_0991,HAS_ALIAS
ingredient_0229,alias_0991,HAS_ALIAS
ingredient_0230,alias_0991,HAS_ALIAS
ingredient_0231,alias_0991,HAS_ALIAS
ingredient_0232,alias_0991,HAS_ALIAS
ingredient_0233,alias_0991,HAS_ALIAS
ingredient_0234,alias_0991,HAS_ALIAS
ingredient_0235,alias_0991,HAS_ALIAS
ingredient_0236,alias_0991,HAS_ALIAS
ingredient_0237,alias_0991,HAS_ALIAS
ingredient_0238,alias_0991,HAS_ALIAS
ingredient_0239,alias_0991,HAS_ALIAS
ingredient_0240,alias_0991,HAS_ALIAS
ingredient_0241,alias_0991,HAS_ALIAS
ingredient_0242,alias_0991,HAS_ALIAS
ingredient_0243,alias_0991,HAS_ALIAS
ingredient_0244,alias_0991,HAS_ALIAS
ingredient_0245,alias_0991,HAS_ALIAS
ingredient_0246,alias_0991,HAS_ALIAS
ingredient_0247,alias_0991,HAS_ALIAS
ingredient_0248,alias_0991,HAS_ALIAS
ingredient_0249,alias_0991,HAS_ALIAS
ingredient_0250,alias_0991,HAS_ALIAS
ingredient_0251,alias_0991,HAS_ALIAS
ingredient_0252,alias_0991,HAS_ALIAS
ingredient_0253,alias_0991,HAS_ALIAS
ingredient_0254,alias_0991,HAS_ALIAS
ingredient_0255,alias_0991,HAS_ALIAS
ingredient_0256,alias_0991,HAS_ALIAS
ingredient_0257,alias_0991,HAS_ALIAS
ingredient_0258,alias_0991,HAS_ALIAS
ingredient_0259,alias_0991,HAS_ALIAS
ingredient_0030,alias_0992,HAS_ALIAS
ingredient_0084,alias_0992,HAS_ALIAS
ingredient_0086,alias_0992,HAS_ALIAS
ingredient_0092,alias_0992,HAS_ALIAS
ingredient_0094,alias_0992,HAS_ALIAS
ingredient_0104,alias_0992,HAS_ALIAS
ingredient_0141,alias_0992,HAS_ALIAS
ingredient_0142,alias_0992,HAS_ALIAS
ingredient_0151,alias_0992,HAS_ALIAS
ingredient_0191,alias_0992,HAS_ALIAS
ingredient_0192,alias_0992,HAS_ALIAS
ingredient_0193,alias_0992,HAS_ALIAS
ingredient_0194,alias_0992,HAS_ALIAS
ingredient_0195,alias_0992,HAS_ALIAS
ingredient_0196,alias_0992,HAS_ALIAS
ingredient_0212,alias_0992,HAS_ALIAS
ingredient_0213,alias_0992,HAS_ALIAS
ingredient_0214,alias_0992,HAS_ALIAS
ingredient_0215,alias_0992,HAS_ALIAS
ingredient_0216,alias_0992,HAS_ALIAS
ingredient_0217,alias_0992,HAS_ALIAS
ingredient_0218,alias_0992,HAS_ALIAS
ingredient_0219,alias_0992,HAS_ALIAS
ingredient_0220,alias_0992,HAS_ALIAS
ingredient_0221,alias_0992,HAS_ALIAS
ingredient_0222,alias_0992,HAS_ALIAS
ingredient_0223,alias_0992,HAS_ALIAS
ingredient_0224,alias_0992,HAS_ALIAS
ingredient_0225,alias_0992,HAS_ALIAS
ingredient_0226,alias_0992,HAS_ALIAS
ingredient_0227,alias_0992,HAS_ALIAS
ingredient_0228,alias_0992,HAS_ALIAS
ingredient_0229,alias_0992,HAS_ALIAS
ingredient_0230,alias_0992,HAS_ALIAS
ingredient_0231,alias_0992,HAS_ALIAS
ingredient_0232,alias_0992,HAS_ALIAS
ingredient_0233,alias_0992,HAS_ALIAS
ingredient_0234,alias_0992,HAS_ALIAS
ingredient_0235,alias_0992,HAS_ALIAS
ingredient_0236,alias_0992,HAS_ALIAS
ingredient_0237,alias_0992,HAS_ALIAS
ingredient_0238,alias_0992,HAS_ALIAS
ingredient_0239,alias_0992,HAS_ALIAS
ingredient_0240,alias_0992,HAS_ALIAS
ingredient_0241,alias_0992,HAS_ALIAS
ingredient_0242,alias_0992,HAS_ALIAS
ingredient_0243,alias_0992,HAS_ALIAS
ingredient_0244,alias_0992,HAS_ALIAS
ingredient_0245,alias_0992,HAS_ALIAS
ingredient_0246,alias_0992,HAS_ALIAS
ingredient_0247,alias_0992,HAS_ALIAS
ingredient_0248,alias_0992,HAS_ALIAS
ingredient_0249,alias_0992,HAS_ALIAS
ingredient_0250,alias_0992,HAS_ALIAS
ingredient_0251,alias_0992,HAS_ALIAS
ingredient_0252,alias_0992,HAS_ALIAS
ingredient_0253,alias_0992,HAS_ALIAS
ingredient_0254,alias_0992,HAS_ALIAS
ingredient_0255,alias_0992,HAS_ALIAS
ingredient_0256,alias_0992,HAS_ALIAS
ingredient_0257,alias_0992,HAS_ALIAS
ingredient_0258,alias_0992,HAS_ALIAS
ingredient_0259,alias_0992,HAS_ALIAS
ingredient_0030,alias_0993,HAS_ALIAS
ingredient_0084,alias_0993,HAS_ALIAS
ingredient_0086,alias_0993,HAS_ALIAS
ingredient_0092,alias_0993,HAS_ALIAS
ingredient_0094,alias_0993,HAS_ALIAS
ingredient_0104,alias_0993,HAS_ALIAS
ingredient_0141,alias_0993,HAS_ALIAS
ingredient_0142,alias_0993,HAS_ALIAS
ingredient_0151,alias_0993,HAS_ALIAS
ingredient_0191,alias_0993,HAS_ALIAS
ingredient_0192,alias_0993,HAS_ALIAS
ingredient_0193,alias_0993,HAS_ALIAS
ingredient_0194,alias_0993,HAS_ALIAS
ingredient_0195,alias_0993,HAS_ALIAS
ingredient_0196,alias_0993,HAS_ALIAS
ingredient_0212,alias_0993,HAS_ALIAS
ingredient_0213,alias_0993,HAS_ALIAS
ingredient_0214,alias_0993,HAS_ALIAS
ingredient_0215,alias_0993,HAS_ALIAS
ingredient_0216,alias_0993,HAS_ALIAS
ingredient_0217,alias_0993,HAS_ALIAS
ingredient_0218,alias_0993,HAS_ALIAS
ingredient_0219,alias_0993,HAS_ALIAS
ingredient_0220,alias_0993,HAS_ALIAS
ingredient_0221,alias_0993,HAS_ALIAS
ingredient_0222,alias_0993,HAS_ALIAS
ingredient_0223,alias_0993,HAS_ALIAS
ingredient_0224,alias_0993,HAS_ALIAS
ingredient_0225,alias_0993,HAS_ALIAS
ingredient_0226,alias_0993,HAS_ALIAS
ingredient_0227,alias_0993,HAS_ALIAS
ingredient_0228,alias_0993,HAS_ALIAS
ingredient_0229,alias_0993,HAS_ALIAS
ingredient_0230,alias_0993,HAS_ALIAS
ingredient_0231,alias_0993,HAS_ALIAS
ingredient_0232,alias_0993,HAS_ALIAS
ingredient_0233,alias_0993,HAS_ALIAS
ingredient_0234,alias_0993,HAS_ALIAS
ingredient_0235,alias_0993,HAS_ALIAS
ingredient_0236,alias_0993,HAS_ALIAS
ingredient_0237,alias_0993,HAS_ALIAS
ingredient_0238,alias_0993,HAS_ALIAS
ingredient_0239,alias_0993,HAS_ALIAS
ingredient_0240,alias_0993,HAS_ALIAS
ingredient_0241,alias_0993,HAS_ALIAS
ingredient_0242,alias_0993,HAS_ALIAS
ingredient_0243,alias_0993,HAS_ALIAS
ingredient_0244,alias_0993,HAS_ALIAS
ingredient_0245,alias_0993,HAS_ALIAS
ingredient_0246,alias_0993,HAS_ALIAS
ingredient_0247,alias_0993,HAS_ALIAS
ingredient_0248,alias_0993,HAS_ALIAS
ingredient_0249,alias_0993,HAS_ALIAS
ingredient_0250,alias_0993,HAS_ALIAS
ingredient_0251,alias_0993,HAS_ALIAS
ingredient_0252,alias_0993,HAS_ALIAS
ingredient_0253,alias_0993,HAS_ALIAS
ingredient_0254,alias_0993,HAS_ALIAS
ingredient_0255,alias_0993,HAS_ALIAS
ingredient_0256,alias_0993,HAS_ALIAS
ingredient_0257,alias_0993,HAS_ALIAS
ingredient_0258,alias_0993,HAS_ALIAS
ingredient_0259,alias_0993,HAS_ALIAS
ingredient_0030,alias_0994,HAS_ALIAS
ingredient_0084,alias_0994,HAS_ALIAS
ingredient_0086,alias_0994,HAS_ALIAS
ingredient_0092,alias_0994,HAS_ALIAS
ingredient_0094,alias_0994,HAS_ALIAS
ingredient_0104,alias_0994,HAS_ALIAS
ingredient_0141,alias_0994,HAS_ALIAS
ingredient_0142,alias_0994,HAS_ALIAS
ingredient_0151,alias_0994,HAS_ALIAS
ingredient_0191,alias_0994,HAS_ALIAS
ingredient_0192,alias_0994,HAS_ALIAS
ingredient_0193,alias_0994,HAS_ALIAS
ingredient_0194,alias_0994,HAS_ALIAS
ingredient_0195,alias_0994,HAS_ALIAS
ingredient_0196,alias_0994,HAS_ALIAS
ingredient_0212,alias_0994,HAS_ALIAS
ingredient_0213,alias_0994,HAS_ALIAS
ingredient_0214,alias_0994,HAS_ALIAS
ingredient_0215,alias_0994,HAS_ALIAS
ingredient_0216,alias_0994,HAS_ALIAS
ingredient_0217,alias_0994,HAS_ALIAS
ingredient_0218,alias_0994,HAS_ALIAS
ingredient_0219,alias_0994,HAS_ALIAS
ingredient_0220,alias_0994,HAS_ALIAS
ingredient_0221,alias_0994,HAS_ALIAS
ingredient_0222,alias_0994,HAS_ALIAS
ingredient_0223,alias_0994,HAS_ALIAS
ingredient_0224,alias_0994,HAS_ALIAS
ingredient_0225,alias_0994,HAS_ALIAS
ingredient_0226,alias_0994,HAS_ALIAS
ingredient_0227,alias_0994,HAS_ALIAS
ingredient_0228,alias_0994,HAS_ALIAS
ingredient_0229,alias_0994,HAS_ALIAS
ingredient_0230,alias_0994,HAS_ALIAS
ingredient_0231,alias_0994,HAS_ALIAS
ingredient_0232,alias_0994,HAS_ALIAS
ingredient_0233,alias_0994,HAS_ALIAS
ingredient_0234,alias_0994,HAS_ALIAS
ingredient_0235,alias_0994,HAS_ALIAS
ingredient_0236,alias_0994,HAS_ALIAS
ingredient_0237,alias_0994,HAS_ALIAS
ingredient_0238,alias_0994,HAS_ALIAS
ingredient_0239,alias_0994,HAS_ALIAS
ingredient_0240,alias_0994,HAS_ALIAS
ingredient_0241,alias_0994,HAS_ALIAS
ingredient_0242,alias_0994,HAS_ALIAS
ingredient_0243,alias_0994,HAS_ALIAS
ingredient_0244,alias_0994,HAS_ALIAS
ingredient_0245,alias_0994,HAS_ALIAS
ingredient_0246,alias_0994,HAS_ALIAS
ingredient_0247,alias_0994,HAS_ALIAS
