RCP_SNO,CKG_NM,INQ_CNT,SRAP_CNT,CKG_MTH_ACTO_NM,CKG_STA_ACTO_NM,CKG_MTRL_ACTO_NM,CKG_KND_ACTO_NM,CKG_MTRL_CN,CKG_INBUN_NM,CKG_DODF_NM,CKG_TIME_NM,INQ_CNT_RATE,REVIEW_STAR_NORM_AVG,REVIEW_SENTIMENT_AVG,INQ_CNT_LOG,INQ_CNT_LOG_CENTERED,SRAP_CNT_LOG,SRAP_CNT_LOG_CENTERED,REVIEW_RANK_SCORE
7034569,돼지고기 깻잎전,914,2,부침,명절,돼지고기,메인반찬,"[['깻잎', '20', '장'], [' 돼지고기 다짐육', '300', 'g'], [' 두부', '1/2', '모'], [' 당근', '', '약간'], [' 양파', '1/4', '개'], [' 대파', '1/2', '대'], [' 계란', '1', '개'], [' 다진마늘', '1', '스푼'], [' 소금', '2~3', '꼬집'], [' 후추', '', ''], [' 전분가루', '1', '스푼'], [' 소금', '1', '꼬집'], [' 후추', '', ''], [' 계란', '3', '개'], [' 소금', '1', '꼬집'], [' 후추', '', '']]",5인분,고급,30분이내,0.015038584,,,6.818924065275521,-0.9497759906622925,1.0986122886681098,-1.2130591845863428,
7034575,죠리퐁쉐이크,2880,0,기타,일상,달걀/유제품,차/음료/술,"[['얼음', '120', 'g'], [' 우유', '100', 'g'], [' 밀크쉐이크파우더', '25', 'g'], [' 죠리퐁', '25', 'g']]",1인분,고급,10분이내,0.047386347,,,7.9658927350845286,0.19719267914671512,0.0,-2.3116714732544525,
7034585,찜닭,6361,277,끓이기,일상,닭고기,메인반찬,"[['닭 볶음탕용', '1', 'kg'], [' 당면', '1', '줌'], [' 대파', '1', '대'], [' 양파', '1', '개'], [' 감자', '3', '개'], [' 물', '800', 'ml'], [' 설탕', '3', '큰술'], [' 굴소스', '2', '큰술'], [' 짜장가루', '2', '큰술'], [' 다진마늘', '1', '큰술'], [' 다진생강', '0.5', '큰술'], [' 식초', '1', '큰술'], [' 후추', '', '넉넉히']]",4인분,고급,60분이내,0.104661303,1.0,0.15999999999999992,8.758098072309089,0.9893980163712754,5.627621113690637,3.3159496404361843,1.16
7034624,고구마 케이크,2119,8,굽기,기타,밀가루,디저트,"[['고구마', '250', 'g'], [' 우유', '100', 'g'], [' 생크림', '100', 'g'], [' 무염버터', '20', 'g'], [' 설탕', '25', 'g'], [' 설탕', '25', 'g'], [' 설탕', '20', 'g']]",6인분이상,중급,2시간이내,0.034865163,,,7.659171367666058,-0.10952868827175521,2.1972245773362196,-0.11444689591823298,
7034626,연어덮밥,1047,1,회,일상,해물류,밥/죽/떡,"[['연어', '300~350', 'g'], [' 양파 작은 것', '1', '개'], [' 와사비', '', '조금'], [' 케이퍼', '', '조금'], [' 쯔유', '3', 't'], [' 맛술', '2', 't'], [' 물', '5', 't'], [' 설탕', '1', 't']]",2인분,초급,30분이내,0.017226911,,,6.954638864880987,-0.8140611910568261,0.6931471805599453,-1.6185242926945071,
7034706,팝콘크림라떼,3030,0,기타,일상,달걀/유제품,차/음료/술,"[['동물성 휘핑크림', '60', 'g'], [' 설탕', '5', 'g'], [' 우유', '110', 'ml'], [' 팝콘시럽', '10', 'g'], [' 에스프레소', '2', '샷']]",1인분,고급,10분이내,0.049854386,,,8.016647877057803,0.2479478211199897,0.0,-2.3116714732544525,
7034713,방울토마토바질매실청마리네이드,7692,107,절임,간식,채소류,기타,"[['칼라방울토마토', '400', 'g'], [' 바질', '10', 'g'], [' 레몬', '1/2', '개'], [' 매실청', '100', 'ml'], [' 물', '100', 'ml'], [' 올리브오일', '50', 'ml'], [' 레몬즙', '4', '큰술']]",4인분,고급,30분이내,0.126561035,,,8.948066103458935,1.1793660475211212,4.68213122712422,2.3704597538697674,
7034769,깻잎조림,1176,2,조림,일상,채소류,메인반찬,"[['깻잎', '200', '장'], [' 식초', '2~3', '큰술'], [' 중멸치', '20~30', '개'], [' 양파', '1', '개'], [' 홍고추', '3', '개'], [' 물', '1.5', '컵'], [' 고춧가루', '4', '큰술'], [' 멸치액젓', '2', '큰술'], [' 참치액', '2', '큰술'], [' 다진마늘', '2', '큰술'], [' 맛술', '3', '큰술'], [' 들기름', '3', '큰술'], [' 매실청', '6', '큰술'], [' 깨', '1', '큰술']]",6인분이상,중급,30분이내,0.019349425,0.0,-0.8999999999999999,7.0707241072602764,-0.697975948677537,1.0986122886681098,-1.2130591845863428,-0.8999999999999999
7034782,브로콜리찜,1111,1,찜,초스피드,채소류,메인반찬,"[['브로콜리', '1', '개'], [' 물', '', '약간'], [' 초고추장', '', '약간']]",2인분,고급,60분이내,0.018279941,,,7.013915474810528,-0.7547845811272857,0.6931471805599453,-1.6185242926945071,
7034812,야채죽,1404,3,끓이기,영양식,채소류,밥/죽/떡,"[['햇반', '1', '개'], [' 다진양파', '2', 't'], [' 다진당근', '2', 't'], [' 다진대파', '2', 't'], [' 표고버섯', '1', '개'], [' 물', '600', 'ml'], [' 참치액', '1', 't'], [' 소금', '2~3', '꼬집'], [' 참기름', '', '약간'], [' 김가루', '', '약간']]",2인분,초급,10분이내,0.023100844,,,7.247792581767846,-0.5209074741699675,1.3862943611198906,-0.925377112134562,
7034821,꽃게무침,1874,3,무침,일상,해물류,밑반찬,"[['냉동꽃게', '4', 'kg'], [' 양파', '4', '개'], [' 사과', '1', '개'], [' 배', '1/2', '개'], [' 청양홍 고추', '6', '개'], [' 대파', '1', '줄'], [' 소주', '1/3', '컵'], [' 진간장', '2', '컵'], [' 물엿', '4', ''], [' 설탕', '2', '술'], [' 마늘', '1', '컵'], [' 생강 수북히', '2', '술']]",6인분이상,중급,60분이내,0.030834033,,,7.536363938404511,-0.2323361175333023,1.3862943611198906,-0.925377112134562,
7034893,바닐라마들렌,3434,3,굽기,간식,밀가루,빵,"[['계란', '2', '개'], [' 설탕', '85', 'g'], [' 바닐라시럽', '10', 'g'], [' 박력분', '110', 'g'], [' 베이킹파우더', '3', 'g'], [' 버터', '100', 'g']]",4인분,고급,60분이내,0.056501637,,,8.14177220465645,0.37307214871863614,1.3862943611198906,-0.925377112134562,
7034897,소고기 들깨토란국,1690,3,끓이기,명절,기타,국/탕,"[['깐 토란', '400', 'g'], [' 소고기', '200', 'g'], [' 무', '1', '토막'], [' 국간장', '2', 't'], [' 물', '1', 'l'], [' 코인육수', '1', '알'], [' 들깨가루', '', ''], [' 참기름', '3', 't']]",4인분,초급,30분이내,0.027806572,,,7.43307534889858,-0.3356247070392335,1.3862943611198906,-0.925377112134562,
7034901,사과샐러드,1170,4,비빔,간식,과일류,샐러드,"[['사과', '1', '개'], [' 땅콩버터', '2', '스푼'], [' 레몬즙', '2', '스푼'], [' 올리브유', '2', '스푼']]",2인분,중급,10분이내,0.019250703,,,7.065613363597717,-0.7030866923400962,1.6094379124341003,-0.7022335608203523,
7034930,롤유부초밥,1833,41,기타,도시락,가공식품류,밥/죽/떡,"[['긴 사이즈 유부', '8', '장'], [' 재래김', '1', '봉지'], [' 밥', '1.5', '공기'], [' 초밥소스', '1', '봉지'], [' 참깨 야채', '1', '봉지'], [' 타르타르 소스', '1', '봉지'], [' 깨', '', '조금']]",1인분,고급,5분이내,0.030159435,1.0,0.96,7.51425465281641,-0.2544454031214034,3.7376696182833684,1.4259981450289159,1.96
7034932,칠리새우덮밥,1179,1,볶음,일상,해물류,밥/죽/떡,"[['냉동 새우', '400', 'g'], [' 양파', '1/2', '개'], [' 다진 마늘', '1', ''], [' 식용유', '1', ''], [' 버터', '1', '조각'], [' 올리고당', '2', ''], [' 고춧가루', '1', ''], [' 진간장', '1', ''], [' 식초', '1', ''], [' 물', '2', '']]",4인분,중급,60분이내,0.019398786,,,7.07326971745971,-0.6954303384781033,0.6931471805599453,-1.6185242926945071,
7034945,쫄면,1051,4,비빔,일상,밀가루,면/만두,"[['쫄면', '2~3', '인분'], [' 당근', '', ''], [' 상추', '', ''], [' 깻잎', '', ''], [' 양파', '', ''], [' 콩나물', '', ''], [' 양배추', '', ''], [' 참기름', '', '약간'], [' 설탕', '4', '스푼'], [' 간마늘', '1/2', '스푼'], [' 고추장', '2', '스푼'], [' 돈까스소스', '2', '스푼'], [' 사이다', '4', '스푼'], [' 물엿', '2', '스푼'], [' 연겨자', '2', 'g'], [' 양조식초', '3', '스푼'], [' 통깨', '1/3', '스푼']]",3인분,중급,30분이내,0.017292726,,,6.9584483932976555,-0.8102516626401579,1.6094379124341003,-0.7022335608203523,
7035001,묵무침,922,6,무침,초스피드,콩/견과류,밑반찬,"[['동부묵', '400', 'g'], [' 계란', '1', '개'], [' 김가루', '1', '줌'], [' 소금', '2/3', '작은술'], [' 통깨', '0.5', '큰술'], [' 참기름', '2', '큰술']]",4인분,중급,10분이내,0.015170212,,,6.827629234502852,-0.9410708214349617,1.9459101490553132,-0.3657613241991393,
7035014,수육김치찜,1221,3,찜,손님접대,돼지고기,메인반찬,"[['돼지고기 앞다리살', '800', 'g'], [' 묵은지', '1', '포기'], [' 두부', '1', '모'], [' 쌀뜨물', '1000', 'ml'], [' 대파', '1', '줄기'], [' 양파', '1/2', '개'], [' 매실액', '2', '스푼'], [' 설탕', '1', '스푼'], [' 멸치 액젓', '1', '스푼'], [' 고춧가루', '2', '스푼'], [' 맛술', '2', '스푼'], [' 참치액젓', '1', '']]",6인분이상,고급,90분이내,0.020089837,,,7.108244139731541,-0.6604559162062724,1.3862943611198906,-0.925377112134562,
7035079,흑임자크림오트라떼,2733,2,기타,일상,달걀/유제품,차/음료/술,"[['동물성 휘핑크림', '60', 'g'], [' 설탕', '5', 'g'], [' 흑임자파우더', '6', 'g'], [' 오트밀크', '110', 'ml'], [' 에스프레소', '2', '샷'], [' 코코아파우더', '', '약간']]",1인분,고급,10분이내,0.044967669,,,7.913521017283895,0.14482096134608113,1.0986122886681098,-1.2130591845863428,
7035091,늙은호박죽,4706,1,끓이기,일상,채소류,밥/죽/떡,"[['팥', '1', '컵'], [' 늙은 호박', '3/4', '개'], [' 물', '5', '컵'], [' 찹쌀가루', '2', '컵'], [' 물', '6', '컵'], [' 설탕', '1/2', '컵'], [' 소금', '1', '큰술']]",6인분이상,고급,30분이내,0.077430607,,,8.456806041401142,0.6881059854633289,0.6931471805599453,-1.6185242926945071,
7035093,녹두전,1001,0,부침,술안주,곡류,메인반찬,"[['깐녹두', '150', 'g'], [' 다진돼지고기', '120', 'g'], [' 배추김치', '100', 'g'], [' 고사리', '60', 'g'], [' 숙주', '2', '줌'], [' 대파', '50', 'g'], [' 소금', '1/2', '작은술'], [' 참기름', '1', '작은술'], [' 생강가루', '1/4', '작은술'], [' 간마늘', '1', '작은술'], [' 후추', '', '약간']]",2인분,고급,2시간이상,0.016470046,,,6.90975328164481,-0.8589467742930035,0.0,-2.3116714732544525,
7035099,고구마 순볶음,1198,2,볶음,일상,채소류,메인반찬,"[['고구마줄기', '300', 'g'], [' 소금', '1', 't'], [' 다진대파', '3', 't'], [' 다진마늘', '1', 't'], [' 물', '50', 'ml'], [' 국간장', '1', 't'], [' 참치액', '1', 't'], [' 참기름', '1', 't'], [' 깨소금', '1', 't'], [' 통깨', '', '약간']]",5인분,중급,60분이내,0.019711404,,,7.089243155027514,-0.6794569009102993,1.0986122886681098,-1.2130591845863428,
7035117,광어죽,3732,47,끓이기,영양식,해물류,밥/죽/떡,"[['광어필렛', '1/2', '마리'], [' 쌀', '1', '종이컵'], [' 당근', '1/6', '개'], [' 대파', '1/2', '대'], [' 미림', '1', '숟가락'], [' 국간장', '1', '숟가락'], [' 소금', '', '약간'], [' 식용유', '1', '숟가락'], [' 참기름', '2', '숟가락'], [' 깨소금', '1', '숟가락'], [' 후추', '', '약간'], [' 물', '5', '종이컵']]",2인분,고급,60분이내,0.061404808,1.0,0.8999999999999999,8.224967478914584,0.4562674229767705,3.871201010907891,1.5595295376534386,1.9
7035119,묵은지등갈비김치찜,4948,1,끓이기,일상,돼지고기,메인반찬,"[['김치', '1/5', '포기'], [' 돼지등뼈', '600', 'g'], [' 감자', '1', '개'], [' 대파', '1', '대'], [' 양파', '1/2', '개'], [' 월계수잎', '2', '장'], [' 통후추', '12~15', '알'], [' 통마늘', '4', '알'], [' 된장', '1', '스푼'], [' 고춧가루', '1', '스푼'], [' 설탕', '1/2', '스푼'], [' 소고기다시다', '1/5', '스푼'], [' 김치국물', '6', '스푼']]",3인분,고급,2시간이내,0.081412376,,,8.506940814951886,0.7382407590140723,0.6931471805599453,-1.6185242926945071,
7035123,수정과,1593,4,끓이기,명절,채소류,차/음료/술,"[['물', '2.5', 'l'], [' 계피', '50', 'g'], [' 생강', '25', 'g'], [' 대추', '7~8', '개'], [' 흑설탕', '12', '숟가락'], [' 대추', '', ''], [' 곶감', '', '']]",6인분이상,고급,60분이내,0.026210573,,,7.374001859350161,-0.3946981965876528,1.6094379124341003,-0.7022335608203523,
7035157,드라이카푸치노,2854,0,기타,일상,달걀/유제품,차/음료/술,"[['우유', '250', 'ml'], [' 에스프레소', '2', '샷'], [' 헤이즐넛시럽', '12', 'g'], [' 코코아파우더', '', '약간']]",1인분,고급,10분이내,0.046958553,,,7.956827122090111,0.18812706615229757,0.0,-2.3116714732544525,
7035203,통마늘라면,19131,79,삶기,야식,밀가루,면/만두,"[['라면', '1', ''], [' 통마늘', '1', ''], [' 대파', '1/2', '개']]",1인분,초급,15분이내,0.314773681,,,9.859117604800188,2.0904175488623746,4.382026634673881,2.0703551614194287,
7035206,순두부들깨탕,916,0,끓이기,일상,콩/견과류,국/탕,"[['순두부', '1', '팩'], [' 느타리버섯', '70', 'g'], [' 팽이버섯', '1', '줌'], [' 양파', '1/2', '개'], [' 대파', '1/2', '대'], [' 홍고추', '1/2', '개'], [' 코인 육수', '1', '개'], [' 물', '500', 'ml'], [' 참치액', '1', ''], [' 국간장', '1', ''], [' 다진 마늘', '0.5', ''], [' 물', '50', 'ml']]",4인분,중급,30분이내,0.015071491,,,6.821107472256465,-0.9475925836813488,0.0,-2.3116714732544525,
7035215,간장 오징어채볶음,1050,2,볶음,일상,기타,메인반찬,"[['오징어실채', '120', 'g'], [' 식용유', '2~3', '큰술'], [' 맛술', '2', '큰술'], [' 올리고당', '2', '큰술'], [' 진간장', '1', '큰술'], [' 참기름', '1/2', '큰술'], [' 깨', '', '적당량']]",6인분이상,초급,30분이내,0.017276272,,,6.957497370876951,-0.811202685060862,1.0986122886681098,-1.2130591845863428,
7035222,애호박 명란국,10716,320,끓이기,일상,채소류,국/탕,"[['두부', '1/2', '모'], [' 양파', '1/2', '개'], [' 애호박', '1/4', '개'], [' 청고추', '1', '개'], [' 홍고추', '1', '개'], [' 명란젓', '3', '알'], [' 다진마늘', '1', 't'], [' 참치액젓', '3', 't'], [' 물', '800', 'ml']]",4인분,고급,30분이내,0.176316699,1.0,0.9559999999999998,9.279586544712997,1.5108864887751832,5.771441123130016,3.4597696498755632,1.956
7035239,새우 콩나물찜,981,8,찜,일상,해물류,밑반찬,"[['냉동 흰다리 새우살', '16', '마리'], [' 콩나물', '1', '봉지'], [' 대파', '3', '개'], [' 소주', '1', '컵'], [' 고운고춧가루', '2', 't'], [' 설탕', '1', 't'], [' 진간장', '3', 't'], [' 미림', '2', 't'], [' 굴 소스', '1', 't'], [' 후춧가루', '1/2', 't'], [' 다진마늘', '2', 't'], [' 물', '1', '컵'], [' 물', '3', 't'], [' 통깨', '1', 't']]",2인분,고급,60분이내,0.016140974,,,6.889591308354466,-0.8791087475833477,2.1972245773362196,-0.11444689591823298,
7035245,늙은호박부침개,1070,1,부침,일상,채소류,기타,"[['늙은 호박', '1.4', 'kg'], [' 소금', '1', '큰술'], [' 부침가루', '2', '컵']]",6인분이상,초급,30분이내,0.017605344,,,6.976348070447749,-0.7923519854900647,0.6931471805599453,-1.6185242926945071,
7035246,배도라지청,1280,2,기타,영양식,기타,차/음료/술,"[['도라지', '500', 'g'], [' 배', '500', 'g'], [' 꿀', '500', 'g'], [' 설탕', '300', 'g'], [' 레몬즙', '2~3', '큰술']]",6인분이상,중급,90분이내,0.021060599,,,7.155396301896734,-0.6133037540410795,1.0986122886681098,-1.2130591845863428,
7035258,무물김치,5277,82,절임,일상,채소류,김치/젓갈/장류,"[['무', '1', '개'], [' 쪽파', '1', '줌'], [' 홍고추', '1', '개'], [' 청양고추', '2', '개'], [' 물', '3200', 'ml'], [' 양파', '1/2', '개'], [' 대파', '1', '개'], [' 무', '100', 'g'], [' 배즙', '1', '봉지'], [' 찬밥', '3', 't'], [' 다진마늘', '3', 't'], [' 다진생강', '1/2', 't'], [' 멸치액젓', '3', 't'], [' 설탕', '3', 't']]",6인분이상,고급,60분이내,0.086825608,,,8.57130251706327,0.8026024611254563,4.418840607796598,2.1071691345421457,
7035279,애호박 새우마요볶음,2449,201,볶음,일상,해물류,메인반찬,"[['새우', '300', 'g'], [' 애호박', '1', '개'], [' 올리브유', '2', 't'], [' 참기름', '2', 't'], [' 맛술', '1', 't'], [' 간장', '1', 't'], [' 마요네즈', '3', 't'], [' 와사비', '1', 't'], [' 후추', '', '약간'], [' 쪽파', '', '약간']]",1인분,고급,30분이내,0.040294848,1.0,0.8400000000000001,7.803843303538772,0.03514324760095899,5.308267697401205,2.9965962241467525,1.84
7035284,두바이초콜릿,4257,1,기타,일상,기타,디저트,"[['볶은 카다이프', '30', 'g'], [' 피스타치오 스프레드', '47', 'g'], [' 코팅 다크초콜릿', '70', 'g']]",2인분,중급,30분이내,0.070042944,1.0,0.9199999999999999,8.356554845453426,0.5878547895156121,0.6931471805599453,-1.6185242926945071,1.92
7035331,원팬알리오올리오,13213,128,끓이기,손님접대,밀가루,양식,"[['링귀네 면', '1', '줌'], [' 마늘', '4', '알'], [' 올리브유', '', ''], [' 생 파슬리 잎', '1', '줌']]",1인분,초급,60분이내,0.21740132,,,9.48903215258983,1.720332096652017,4.859812404361672,2.5481409311072194,
7035346,알배기배추된장국,1464,1,끓이기,일상,채소류,국/탕,"[['배추', '', ''], [' 멸치', '', ''], [' 다시마', '', ''], [' 대파', '', ''], [' 된장', '', ''], [' 다진마늘', '', ''], [' 고추장', '', '']]",2인분,고급,60분이내,0.02408806,,,7.289610521451167,-0.47908953448664615,0.6931471805599453,-1.6185242926945071,
7035385,대추차,1038,0,끓이기,일상,과일류,차/음료/술,"[['건대추', '950', 'g'], [' 생강', '1', '조각'], [' 물', '6', '리터']]",6인분이상,초급,30분이내,0.017078829,,,6.946013991099227,-0.8226860648385861,0.0,-2.3116714732544525,
7035394,발사믹글레이즈닭가슴살,974,2,굽기,일상,닭고기,양식,"[['닭가슴살', '1', '덩이'], [' 소금', '1', '꼬집'], [' 후추', '', '적당량'], [' 발사믹글레이즈', '', '적당량'], [' 올리브오일', '', '적당량'], [' 어린잎채소', '', '적당량']]",1인분,초급,15분이내,0.016025799,,,6.882437470997847,-0.8862625849399661,1.0986122886681098,-1.2130591845863428,
7035396,초대리밥,4452,11,기타,일상,쌀,밥/죽/떡,"[['쌀', '125', 'g'], [' 물', '125', 'ml'], [' 설탕', '20', 'g'], [' 소금', '1.5', 'g'], [' 식초', '25', 'ml'], [' 레몬즙', '1-2', '방울']]",2인분,초급,30분이내,0.073251394,1.0,0.95,8.401333305321703,0.6326332493838898,2.4849066497880004,0.1732351765335478,1.95
7035417,간고등어무조림,923,2,조림,일상,해물류,메인반찬,"[['자반 고등어', '3', '팩'], [' 양파', '1/2', '개'], [' 대파 10cm 길이', '1', '개'], [' 청양고추', '2', '개'], [' 무 5cm 두께', '1', '토막'], [' 멸치육수', '1+1/2', '컵'], [' 맛술', '2', '큰술'], [' 설탕', '1', '큰술'], [' 고춧가루', '1', '큰술'], [' 고추장', '2', '큰술'], [' 다진 대파', '1', '큰술'], [' 다진 마늘', '1', '큰술'], [' 생강청', '1/2', '큰술'], [' 된장', '1/2', '큰술']]",4인분,중급,30분이내,0.015186666,,,6.828712071641684,-0.9399879842961294,1.0986122886681098,-1.2130591845863428,
7035433,원팬두부조림,923,5,조림,일상,콩/견과류,메인반찬,"[['두부', '1', '모'], [' 새우젓', '1', 't'], [' 고춧가루', '2', 't'], [' 설탕', '1/3', 't'], [' 물', '1', '컵'], [' 간마늘', '1/2', 't'], [' 간생강', '', '약간'], [' 청양고추', '1', '개'], [' 양파', '1/3', '개'], [' 들기름', '2', 't'], [' 진간장', '2', 't']]",4인분,중급,30분이내,0.015186666,,,6.828712071641684,-0.9399879842961294,1.791759469228055,-0.5199120040263976,
