id,recipe_id,group_id,star_count,author_name,content,sentimental,score,positive_score,negative_score
854,7031227,127,5,heavenm74,맛있어요 오징어 볶음 하면 늘 물이 생기고 맛은 2% 부족했는데 꾸덕꾸덕하니 맛나요 밥을 두 배로 먹어버렸네요 ㅎㅎ 사진 찍기전에 다먹어 버려서 다음에 사진 올릴게요,positive,0.991,0.991,0.009
855,7031248,337,5,나꾸뇽,미니단호박이 아니라 그냥 단호박으로 해서 단호박 익히는데 시간이 좀 더 걸렸어요. 치즈 듬뿍 넣어서 만들었더니 너무 맛있어요.,positive,0.9914,0.9914,0.0086
856,7031255,756,5,유복규,호박과 가지가 이런 맛을 내네요. 감사합니다,positive,0.9341,0.9341,0.0659
857,7031282,19,5,??,속초사는 멍때리는 나그네인데 속도허해서 닭백숙 레시피 알려준데로했더니 찐짜 쥑이네여~~~~~^^ 감사합니다,positive,0.9585,0.9585,0.0415
858,7031284,207,5,"♡연진,윤진,호준맘♡",레시피에 부침가루조금첨가해서했어요~~가족들이 잘먹네요,positive,0.9913,0.9913,0.0087
859,7031284,703,5,오기♥️,맛있어요,positive,0.8078,0.8078,0.1922
860,7031356,370,5,다있대,전 풋고추로 했는데요 넘 맛있네요!밥도둑이에요 김사합니다~~,positive,0.9921,0.9921,0.0079
861,7031359,89,5,WeezzleF마술,라이스페이퍼가 붙어서 찢어지긴 하지만 맛있게 잘 먹었어요. 너무 맛있어서 다이어트가 안되는 것 같아요ㅋㅋㅋ,positive,0.965,0.965,0.035
862,7031370,646,5,아리샘,양배추와 부추의 조합! 맛있습니다. 잘먹었습니다.^^,positive,0.9924,0.9924,0.0076
863,7031419,164,5,noopyls,맛있게 잘 만들어먹었습니다,positive,0.9582,0.9582,0.0418
864,7031419,703,5,오기♥️,맛있어요,positive,0.8078,0.8078,0.1922
865,7031468,457,5,매일등산,트레이더스에서 필렛 사서 숙성시켜 가족들 모두 만족스럽게 실컷 먹었습니다. 자세히 설명해주셔서 그대로 따라하니 맛있게 숙성되었어요.숙성 전 먹었던 생연어랑 비교해보니 확실히 감칠맛이 업그레이드 되었습니다. 좋은 방법 공유해주셔서 감사해요~ ^^,positive,0.9924,0.9924,0.0076
866,7031471,475,5,미1미1미,후토마키 도전해봤는데 레시피 따라서 하니 요리하기 쉽고 맛있네요^^ 감사합니다,positive,0.9923,0.9923,0.0077
867,7031515,237,5,강향옥,손쉽게 할수 있어서 최고입니다. 자주 해먹을듯 싶어요.,positive,0.9923,0.9923,0.0077
868,7031537,674,5,어린환자,아래 님 말씀대로 레시피 양념으로 2인분으로 했더니 딱 좋네요! 그리고 너무 맛있어요! 마음에 드는 레시피입니다,positive,0.9923,0.9923,0.0077
869,7031537,20,5,Absinth,맛있어요. 2인분이 맞아요. 김가루 넣고 오이올리면.. 캬. 저희집은 고추가루도 청량고추가루인데 이마에 살짝 땀이나요. 매콤하게 맛있었어요.,positive,0.9917,0.9917,0.0083
870,7031537,167,5,ouo0906,"설탕 3숟갈반,고춧가루 2스푼반",negative,0.9214,0.0786,0.9214
871,7031537,364,4,늘예솔,맛이 있기는 한데 양념이 2인분 양이고요 조금 매워요...우린 맵찔이가 아니라서 궁물은 먹을수가 없었네요.,negative,0.9027,0.0973,0.9027
872,7031539,469,5,무카,윤토피아님 오늘 또 만들어 먹었어요. 정말 최고의 레시피예요. 감사합니다.,positive,0.9924,0.9924,0.0076
873,7031539,855,5,진땍,남편이 맛있다구 해줬어요!! 맛있게 잘먹었습니당,positive,0.992,0.992,0.008
874,7031570,382,5,더워도 푸르름 속에 있으니 좋구나~,목살을 세일하여 샀는데 어떤 요리를 할 까 하고 찾아보던중 레시피가 맘에 들어 만들어보았는데 역시 맛있네요,positive,0.9917,0.9917,0.0083
875,7031635,592,5,세진,만둣국은 첨 만들어보는데 엄청 간단하고 자취생도 편하게 먹을수있어서 좋아요 계란국이랑 똑같이 만드는군요 조리시간도 얼마 안걸리고 맛도 있고 맛있게 잘먹었습니다,positive,0.9923,0.9923,0.0077
876,7031635,510,5,박상학,마지막 조미김을 넣으니 국물이 확 맛있어 지네요 ㅎㅎㅎ,positive,0.9919,0.9919,0.0081
877,7031635,703,5,오기♥️,맛있어요,positive,0.8078,0.8078,0.1922
878,7031635,103,5,apple,좋아요,negative,0.615,0.385,0.615
879,7031635,672,4,양초딩,저는 소금을 너무 많이 넣었나 봐요~ 살짝 짠데 그래도 맛있어요~ 잘 먹을께요^^,positive,0.9913,0.9913,0.0087
880,7031646,330,5,꾸기,너무 맛있어요 자주 해먹을듯 맥주 사다가 먹었어요,positive,0.9922,0.9922,0.0078
881,7031756,823,5,정소영,맛있어요! 용량을 제대로 확인을 못해서 저는 좀 짰지만 ㅜㅜㅜ 다들 적당히 넣으셔요!,positive,0.9916,0.9916,0.0084
882,7031756,145,5,keri,항정살로 해봤는데 쫄깃하고 맛있어요!,positive,0.9923,0.9923,0.0077
883,7031816,703,5,오기♥️,맛있어요,positive,0.8078,0.8078,0.1922
884,7031863,8,5,.맛장미,작년에 만들어서 두고두고 너무 잘먹어서 또 만들어 봤어요 나는 식용유에 볶지않고 양념들 섞어서 재료들에 굴소스랑 마늘도 듬뿍넣고 바로 볶았어요 매워서 맛을 많이 보지는 못하겠고 밥하고 상추쌈싸서 맛있게 먹어야겠어요 비주얼은 생각대로 잘 나온거같아요~^^,positive,0.992,0.992,0.008
885,7031884,661,5,알아차림,가는소금으로했더니배추가좀싱거운걸빼곤최고네요!! 이걸로쭉입니다^----^,positive,0.9889,0.9889,0.0111
886,7031897,186,5,totoya,"맛있는자반고등어나눔받아서ᆢ 머라와 코리는조림으로ᆢ 가운데트막은구이로했는데 이방식으로조링을하니, 간도 딱 맞고ᆢ맛있어요. 감사합니다~",positive,0.9921,0.9921,0.0079
887,7031920,867,5,쭈쩡마미,새송이 버섯이 없어서 있는버섯으로만 끊었어요 칼칼한게 넘 맛있었어요,negative,0.9189,0.0811,0.9189
888,7031967,402,5,딸기아로아,무더위에 상큼한 샐러드 너무 좋아요. 감사드립니다,positive,0.9919,0.9919,0.0081
889,7032067,277,5,김명근,시원한맛이 일품이네요.'역시 최고,positive,0.9918,0.9918,0.0082
890,7032067,738,5,욜린이,깔끔하게 맑은 미역국 맛있어요,positive,0.9911,0.9911,0.0089
891,7032072,703,5,오기♥️,맛있어요,positive,0.8078,0.8078,0.1922
892,7032079,672,5,양초딩,꽈리고추가 색다른 반찬이 됐네요~ 손은 많이 가지만 맛있어요~ 잘 먹을께요~,positive,0.9913,0.9913,0.0087
893,7032079,869,5,차니맘,꽈리고추가마니매워요 그래서 전 감자랑고추데쳐서 요리했어요 요리시간단축도되고 맛난레시피감사합니다,positive,0.9907,0.9907,0.0093
894,7032079,37,5,Endless Summer,기대 안했는데. 저는. 국물멸치 몇개 랑 들기름 넣고 졸였어요 너무 맛있습니다 ^^,positive,0.9922,0.9922,0.0078
895,7032079,76,5,Plus7,출산으로 반찬만들기 힘든 며느리 반찬으로 만들어줬어요. 아들이 더 맛있게 먹네요.,positive,0.9914,0.9914,0.0086
896,7032079,289,5,김수미(연지예지맘),양념 맛있어요 물 많이 넣고 조릴줄만 알았는데 양념 잘 베고 짜지 않네요,positive,0.991,0.991,0.009
897,7032079,407,5,또룡,신랑이 감자좋아하는데 맛있게 잘해먹었어요 감사합니당,positive,0.9904,0.9904,0.0096
898,7032079,429,5,루니,도시락 반찬 찾다가 만들어봤어요 양념 너무 맛있어요,positive,0.9918,0.9918,0.0082
899,7032079,145,5,keri,양념 맛있어요 ㅎㅎ,positive,0.9894,0.9894,0.0106
900,7032092,402,5,딸기아로아,스팸을 잘라서 물에 살짝 데친 후 프라이팬에 구워 밥 위에 포개주면 정성이 배가 되겠죠? 꾹꾹 눌러 담을때 옆에 있는 가족과 함께하면 더욱 재미있을 것 같아요. 담기전에 입안으로 직행할 수도 있으니 넉넉히 준비하는 건 어떨까요?,positive,0.9864,0.9864,0.0136
901,7032092,43,5,Hanbit Lee,간단하고 맛있어요,positive,0.9803,0.9803,0.0197
902,7032267,595,5,소떡소떡을좋아해요,진짜 어어어엄청 맛있어요 제가 보기엔 팔아도 될듯;;; 너무 맛있어서 오두방정떨면서 엄마한테도 드렸는데 인정해주셨어요 동그랑땡? 느낌인데 너무 담백하고 참치 그냥 미쳣어요 고로캐먹는 것 같기도 한것이….. 다음에 또 해먹을 의향 2300000394894900%입니다,positive,0.9867,0.9867,0.0133
903,7032267,698,5,예둥이네,맛나게 잘 해무겄어용,positive,0.9825,0.9825,0.0175
904,7032267,703,5,오기♥️,맛있어요,positive,0.8078,0.8078,0.1922
905,7032380,981,5,힐링♡♡^.^,양념을 많이넣어서 그런가 맛나 보이긴합니다~~ 잘 맛있는요리를 하게 해주셔서 감사 드립니다~~~,positive,0.9911,0.9911,0.0089
906,7032421,703,5,오기♥️,맛있어요,positive,0.8078,0.8078,0.1922
907,7032529,605,5,송서현,사진찍어놓으니 비주얼은 좀 별론데요 맛은 최고였어요. 중화풍의 매운 잡채같아요. 매콤하니 너무 잘 먹었습니다.,positive,0.992,0.992,0.008
908,7032529,184,5,sunrain,양념이 너무 괜찮아요 이렇게 하니 하나도 남김없이 먹네요 버섯이나 고기류 요리할때도 넘 좋아요 감사합니다,positive,0.992,0.992,0.008
909,7032529,313,5,김희진7,요리초보자인데 배추 너무 많이 넣어서 간맞추는데 어려웠지만 나중에는 간 맞춰서 정말 맛있게 먹었어요 감사합니다,positive,0.9904,0.9904,0.0096
910,7032529,777,5,이거해죠,그 뒤로 5번은 더 해먹었어요 너무 맛있어요!,positive,0.9918,0.9918,0.0082
911,7032886,906,5,큼죨,맛있게 먹었어요!! 감사합니다,positive,0.989,0.989,0.011
912,7032961,402,5,딸기아로아,요즘 날씨에 불 앞에 오래 서 있지 않고 간단히 시원하게 만들어 먹을 수 있는 한끼를 공유해주셔서 감사드립니다,positive,0.9921,0.9921,0.0079
913,7032961,876,5,초록초록,맛있게 먹었습니다. 구이용소고기로 소스 레시피 이용해서 간단한 냉우동 아침식사 했어요.,positive,0.9916,0.9916,0.0084
914,7032961,866,5,쭈밍이,여름에 해먹기 딱이네요 간편하니 불앞에 계속 오랬동안 안있어도 될껏 같고 한번 만들어 먹어봐야겠네요 ㅎㅎ,positive,0.9922,0.9922,0.0078
915,7033069,460,5,먼지ᆞ,삭힌 깻잎 해보구 싶었는데 편한 방법 자세히 알려주셔서 감사해요 맛있을 것 같아요♡,positive,0.9919,0.9919,0.0081
916,7033069,382,5,더워도 푸르름 속에 있으니 좋구나~,처음부터 레시피보면서 해 봤어요 삭히기는 좀되었는데 오늘 드디어 양념 만들어 잘 저장했네요,positive,0.9912,0.9912,0.0088
917,7033069,494,5,민윤경,덕분에 맛있는 김치 만들었어요 준비과정이 어렵지 않고 집에 있는 재료로 뚝딱 했어요 감사드려요~~,positive,0.9922,0.9922,0.0078
918,7033242,402,5,딸기아로아,새콤달콤 샐러드로 잃어버린 입맛도 돌아올 것 같아요. 공유해주셔서 감사합니다,positive,0.9916,0.9916,0.0084
919,7033355,103,5,apple,분짜라는 음식을 먹어보고싶어서 직접만들었더니 맛있어여!! 또해먹을듯해용 쌀국수 면이 없어서 옥수수면으로 해먹었어여!!,positive,0.9922,0.9922,0.0078
920,7033463,447,5,마이콜,넘 맛있어요 ㅠㅠ 진감장 대신 혼쯔유4배농축액 3T랑 김자반 좀 넣어먹으니까 환상적입니다,positive,0.9918,0.9918,0.0082
921,7033482,826,5,정유숙,만드는 방법도 간단하고 쉽고 들깨가루를 넣어서 완전 꼬숩고 맛있어요,positive,0.9923,0.9923,0.0077
922,7033492,402,5,딸기아로아,들기름을 이용한 두부김치 너무 너무 맛있어 보여요. 특히 제가 좋아하는 두부가 참치와 김치의 조화로움을 부드러움으로 덮어주네요. 공유해주셔서 감사합니다,positive,0.9922,0.9922,0.0078
923,7033513,402,5,딸기아로아,만들기도 쉽고 깔끔한 어묵국수 만들어 봐야겠어요. 공유해주셔서 감사합니다,positive,0.9923,0.9923,0.0077
924,7033539,520,5,박진주,저녁에 카레해서 잘먹었습니다,positive,0.9899,0.9899,0.0101
925,7033640,797,5,이지은,깔끔한무국 너무 맛있어요 날씨 쌀쌀해져서 따끈한 무국이 먹고싶었는데 기뻐요~ 좋은레시피감사합니다,positive,0.9922,0.9922,0.0078
926,7033640,668,5,얄로루,맛있게 잘 먹었습니다-!,positive,0.9881,0.9881,0.0119
927,7033650,62,5,Longs,"레시피대로 했더니 너무나 맛있게 잘먹었습니다! 저는 단호박을 생각보다 오래 익혔더니 다 뭉글어져버렸지만, 그 나름대로 단호박향이 잘 퍼져서 맛있었어요. 보통 단호박안에 오리고기를 담아내는 요리가 많은데, 이 레시피가 더 맛있고 조화롭게 먹을 수 있는것같아 좋아요! :)",positive,0.992,0.992,0.008
928,7033838,402,5,딸기아로아,메추리알과 소시지는 사랑스런 조합인것 같아요. 알콩달콩 달짝지근함으로 입안이 꽉찰것 같아요,positive,0.906,0.906,0.094
929,7033921,385,5,독로아내,레시피 따라 만들었더니 쉽고 맛있게 되었습니다 감사합니다 ~^^,positive,0.9923,0.9923,0.0077
930,7033948,76,5,Plus7,"감자볶아서 결혼한 아들네, 자취하는 작은 아들 반찬으로 만들어줬어요. 맛있다고 잘 먹네요.",positive,0.9921,0.9921,0.0079
931,7033948,672,5,양초딩,저는 스팸 하나를 남기지 않고 다~넣었어요~ 아이가 너무 좋아하네요~ 잘 먹을께요^^,positive,0.9921,0.9921,0.0079
932,7033948,92,5,Yessica,맛있어요~~~,positive,0.9123,0.9123,0.0877
933,7033948,703,5,오기♥️,맛있어요,positive,0.8078,0.8078,0.1922
934,7034101,511,5,박서연,너무맛있어요 적당히 매콤칼칼해서 반찬으로도 술안주로 자주해먹습니다 레시피감사합니다,positive,0.9923,0.9923,0.0077
935,7034112,642,5,아나수나문,"사진은 못찍었지만 갈비찜 레시피중 최고였어요 돈버느라 음식솜씨 없는 50대 중반 입니다 아들 생일에 이레시피로 했는데 너무 잘먹네요 선생님 레시피는 불세기, 양념과 재료 양을 디테일하게 올려주시니 초보가 하기에 너무 좋아요. 갈비탕에 이어 이번엔 갈비찜까지 너무 맛있네요 덕분에 유튜브 도 자주 보고 있네요 좋은 레시피 올려주셔서 감사합니다",positive,0.9922,0.9922,0.0078
936,7034112,724,5,요리검색자,맛있어요. 갈비찜 어려워서 걱정했는데 자세한 설명 덕분에 크게 헤매지않고 만들었어요. 없는재료가 좀 있어서 비슷한걸로 최대한 대체했어요.,positive,0.9921,0.9921,0.0079
937,7034112,582,5,서희애미,"응용해서 표고버섯과 은행, 홍고추 고명으로 해봤어요. 2시간 핏물빼고-3분 데치고- 1시간 육수내며 끓이기- 양념장과 육수넣고 졸이기- 고명넣기 장난아니네요ㅠㅠ 맛은 넘 좋네요. 유튜브 영상도 보니 더 좋았어요. 저는 배가 없어서 키위잼-매실음료 넣고 갈았는데 먹을만 했습니다. 고맙습니다 선생님♡♡♡",positive,0.992,0.992,0.008
938,7034112,384,5,도레미,간단한 방법은 아니지만 소갈비찜에서 깊은 맛이 나요. 짜지않고 아주 맛있어요,positive,0.9903,0.9903,0.0097
939,7034112,727,5,요리왕꾸이엄마꾸,지난번 콩나물국 따라 했다가 반응이 넘 좋아서 큰 맘먹고 장장 이틀에 걸쳐 소갈비찜했어용ㅎㅎ 첫날에 채소 넣고 삶고나서 다용도실에 육수 내놓고나서 담날 기름 위에 굳은거 제거하고 전 싱거운거 좋아해서 고기 3kg에 2kg 기준 양념 넣었더니 딱이에요 심지어 돌쟁이 울 딸랑구도 입 크~게 벌리면서 잘먹네요ㅎㅎ 담에 어떤거 도전해 볼까 쭉 몇백개 레시피 훑어보다 리뷰 남겨요 진짜 훌륭한 레시피입니다❤️,positive,0.9921,0.9921,0.0079
940,7034233,899,5,코코투,내 입맛에 딱맞는 고구마줄기김치입니다. 데치지 않으니 더 아삭거리고 맛있어요^^,positive,0.9923,0.9923,0.0077
941,7034265,359,5,넝이,자취생인데 요깃거리로 꼭 해먹겠습니다!! 좋은 레시피 공유해주셔서 감사합니다^^^,positive,0.9923,0.9923,0.0077
942,7034265,785,5,이슬비,맛있는거 + 맛있는거 = 맛있는거!! 오이가 킥일거 같아요 기대됩니다~!,positive,0.9914,0.9914,0.0086
943,7034265,29,5,Chester Seo,간편하고 맛있어요,positive,0.9633,0.9633,0.0367
944,7034585,82,5,Sukyeoll Lee,저는 콜롬비아에 사는데 처음 해보니 맛있었습니다. 감사합니다,positive,0.9913,0.9913,0.0087
945,7034585,306,5,김지선3212,800미리는 너무 많아요~절반만 붓고 했습니다!,negative,0.9247,0.0753,0.9247
946,7034735,974,5,황지민,부모님 삶아 드렸는데 잘 삶았대요,positive,0.9901,0.9901,0.0099
947,7034769,484,3,미소천사 뿅,양념이 모자랐어요.,negative,0.9856,0.0144,0.9856
948,7034774,15,5,52o,고마와요 도움이 되었네요,positive,0.9358,0.9358,0.0642
949,7034774,302,5,김은미,너무십게요리합니다,negative,0.9565,0.0435,0.9565
950,7034930,703,5,오기♥️,맛있어요,positive,0.8078,0.8078,0.1922
951,7035117,402,5,딸기아로아,어디선가 아플때 먹었던 생선죽이 생각나네요. 그 생선죽은 잊을 수가 없어요,negative,0.9191,0.0809,0.9191
952,7035222,940,5,하얀생쥐,호박대신 가을 무로 했더니 달달하니 넘 맛있습니다 레시피 감사합니다,positive,0.9922,0.9922,0.0078
953,7035222,58,5,Jooaa,레시피 감사드립니다 :)정말 개운하고 맛있어요,positive,0.9918,0.9918,0.0082
954,7035222,767,5,윤혜림,와 완젼 맛있어요~~ 간단한데 최고네요,positive,0.992,0.992,0.008
955,7035222,427,5,로베르또빠륵,맛있게 잘먹었습니다,positive,0.9354,0.9354,0.0646
956,7035222,532,5,변성은,맛있어옹,positive,0.9715,0.9715,0.0285
957,7035279,625,5,시카시카,사진보단 간장과 마요네즈가 섞여 색이 좀 탁하지만 맛있어요! 호박의 변신♡,positive,0.9923,0.9923,0.0077
958,7035284,527,5,배틀스윙,참고해서 만들었습니다. 감사합니다~,positive,0.9893,0.9893,0.0107
959,7035396,201,5,ᵞᴼᵁᴹᴱ,양이 많은것같아서 시지않을까 걱정했는데 딱좋아요!! 너무맛있어요:) 감사합니다!!!,positive,0.9921,0.9921,0.0079
960,7035396,405,5,딸바주스,"초대리 만드는것 찾고있었는데 애들 입맛에도 맞는 좋은 레시피ㄱㅅ합니다 너무 요긴하게 쓰고있습니다 너무 맛있다고 해서 7,8 살 에 어른둘. 4명이서 기존 레시피 5배로 해서 먹고있네요",positive,0.9918,0.9918,0.0082
961,7035545,488,5,미진 장금이,애호박 간장국수는 처음이라 레시피대로 해 보았어요. 맛있게 먹었습니다. 전 데코를 중요시해서 계란까지 얹어서 !!,positive,0.9918,0.9918,0.0082
962,7035545,266,5,그르미,정리 잘 해주서 감사합니다!,positive,0.9876,0.9876,0.0124
963,7035581,62,5,Longs,오리불고기 정말 좋아하는데 레시피대로 해봤더니 사먹는것보다 더 맛있었어요!,positive,0.9918,0.9918,0.0082
964,7035581,755,5,유밍밍,오리불고기 처음 해봤는데 넘 맛있네용~~ 좋은 레시피 감사합니다!,positive,0.9922,0.9922,0.0078
965,7035645,402,5,딸기아로아,클럽클럽 아삭아삭 사각사각 식빵도 필요하겠죠?,positive,0.8952,0.8952,0.1048
966,7035725,672,5,양초딩,아이가 정말 맛있어해요~ 국물이 조금 부족해서 밥에 비벼먹기 조금 어렵긴 했지만~ 잘 먹었어요^^,positive,0.9919,0.9919,0.0081
967,7035725,103,5,apple,진짜 맛있었어요!! 집에 만두만 있으면 자주 해먹을것같아요!!,positive,0.9922,0.9922,0.0078
968,7035725,716,5,옹이k,"헐~~ 진짜 간단한데, 어찌 이렇게 맛있죵? 감사합니다 ~",positive,0.9108,0.9108,0.0892
969,7035725,145,5,keri,너무 맛있게 잘 먹었어요!!,positive,0.9917,0.9917,0.0083
970,7035725,851,4,지인,괜찮네요,negative,0.6007,0.3993,0.6007
971,7035738,546,5,봄봄봄봄보미왔어요,잘만들었습니다~ 부족한간은 맛보면서 만들었어요~ 뚝딱이네요ㅎㅎ,positive,0.9873,0.9873,0.0127
972,7035738,131,5,hoinyou,맛있게 잘 묵읐으요~~^^,positive,0.9893,0.9893,0.0107
973,7035773,111,5,dandelion1,오 확실히 면이 더 탱글하고 맛있어요!,positive,0.992,0.992,0.008
974,7035858,686,5,엘렌775,돼지머리를 사서 어떻게 하나 고민하다가 레시피를 보고 요리를 했는데 정말 맛있었어요. 감사합니다 ~~,positive,0.992,0.992,0.008
975,7035971,492,5,민스토랑,라면이 특별한 요리가 되네요🤩,negative,0.9642,0.0358,0.9642
976,7036177,715,5,올리브0007,맛있게 한끼 잘 먹었습니다,positive,0.9901,0.9901,0.0099
977,7036177,446,5,마이쪙마이쪙,맛있어요!,positive,0.9764,0.9764,0.0236
978,7036298,45,5,Hani0106,"아이들과 맛나게 먹었어요. 새송이버섯은 없어 못 넣고 , 마지막에 깻잎 추가해서 먹었는데 고기간이.잘 베어있어서 맛났어요 ㅎㅎ 감사합니다",positive,0.9919,0.9919,0.0081
979,7036348,180,5,ssavaa,처음 끓여봤는데 제 입에는 정말 맛있게 요리됐어요! 감사합니다♡,positive,0.9923,0.9923,0.0077
980,7036666,668,5,얄로루,정말 맛있게 잘 해 먹었습니다,positive,0.9742,0.9742,0.0258
981,7036849,901,5,콩이네,정말 맛있게 성공했어요,positive,0.9788,0.9788,0.0212
982,7036904,329,5,꽃필영,울아들 해주려구요. 다시 한번 레시피 보러 왔어요. 쉬워서 금방 했어요.,positive,0.9838,0.9838,0.0162
983,7036904,358,5,널사랑해,레시피 감사해요~ 어렵지 않아서 쉽게 할 수 있을 것 같네용 ㅎㅎㅎㅎ,positive,0.9922,0.9922,0.0078
984,7036904,768,5,율남매,너무 맛잇어요!,positive,0.9898,0.9898,0.0102
985,7036904,954,5,햇살도담,맛있겠어요 ㅎ,positive,0.9362,0.9362,0.0638
986,7037475,939,5,하쓰리자매네,설명 자세히 해주셔서 이해가 쏙쏙되요 이번 김장에 참고할게요!감사합니다,positive,0.9903,0.9903,0.0097
987,7037475,482,5,미미삐삐럽,덕분에 매년 실패없는 김장하고 있어요^^,positive,0.9913,0.9913,0.0087
988,7037850,548,5,부계륵,칼국수면은 전분때문에 따로 끓여서 넣는거 추천해요 저는 해물대신 어묵넣었어요! 쉽고 맛있습니다,positive,0.9921,0.9921,0.0079
989,7038030,644,5,아드리아,감사합니다 ^^잘 절여질거 같아요,positive,0.9866,0.9866,0.0134
990,7038050,244,5,경호,생강 제철에 만들어보니 너무 활용도가 좋을 거 같아요~~~,positive,0.9919,0.9919,0.0081
991,7038236,703,5,오기♥️,맛있어요,positive,0.8078,0.8078,0.1922
992,7038383,872,5,천년의약속,일단쉐프님알려주신데로맛있게김장하고나서다시후기올릴께요 감사합니다 ^-^♡♡♡,positive,0.9921,0.9921,0.0079
993,7038383,607,5,수록,여기와 똑 같이 재료 준비해서 정말 맛있게 김장했읍니다.,positive,0.9908,0.9908,0.0092
994,7038685,490,5,미형이,너무~~~맛있는 레시피에요~~~,positive,0.9885,0.9885,0.0115
995,7039214,868,5,찐빵대디,소스를 레시피보다 좀더 많이했더니 조금짠거같기도 ㅠ 꿀을 좀더 너을 걸 그랬네요. 바삭하게 튀기듯이굽는게 좋아요,negative,0.8523,0.1477,0.8523
996,7039214,78,5,RANYea,닭봉 구워서 알려주신 소스에 버무려 냈는데 맛있어요!,positive,0.9921,0.9921,0.0079
997,7039214,925,5,푸른눈물셩,아들이 엄지척하고 다 먹었습니다~~,positive,0.9891,0.9891,0.0109
998,7039214,145,5,keri,너무너무 맛있네요 ㅎㅎㅎ,positive,0.9792,0.9792,0.0208
999,7039262,114,5,diana,너어무 맛있어요 신랑이 흑백요리사 쉐프들이 레스토랑에서 에프타이저로 한조각 내어줄 것 같은 맛이래요,positive,0.9908,0.9908,0.0092
1000,7039515,839,5,주부4단♡,겨울 제철 배추를 1/4 포기 쪄서 이 소스를 부어먹으니까 참 맛있고 편하네요^^ 다진 마늘은 매워서 1 작은 숟갈 넣어도 괜찮네요~ 레시피 올려주셔서 감사합니다.,positive,0.9923,0.9923,0.0077
1001,7039557,30,5,Clannad,"정말 부드럽고 건강한 맛이네요. 조리과정도 간단하고, 조리시간도 짧고^^ 고기 없이도 충분히 맛있어요.",positive,0.9924,0.9924,0.0076
1002,7039557,536,5,별맛없네,평소에 카레 자주 해 먹는데 이방법은 더 훌륭합니다,positive,0.984,0.984,0.016
1003,7039557,596,5,소소,계란을 안 넣기는 했는데 맛있네요 ^^,positive,0.9919,0.9919,0.0081
1004,7039682,257,5,구리호수,약간 중식같은맛이 나네요. 맛잇게 잘 만들엇어요.~^^ 만개의 레시피 종종 보러올께요,positive,0.9904,0.9904,0.0096
1005,7039682,695,5,열매부,와 가지를 많이 안좋아하는데 양념이 너무 맛있어요~,positive,0.9912,0.9912,0.0088
1006,7040047,703,5,오기♥️,맛있어요,positive,0.8078,0.8078,0.1922
1007,7040738,687,5,엘리,넘 상큼하고 아삭한무의 식감과 비린내 안나는 파래 넘 맛나네요 끓여서 붓는건 첨해봐요 배움은 끝이없네요 감사합니다,positive,0.991,0.991,0.009
