RCP_SNO,CKG_NM,ingredients_raw,aliases_matched,ingredients_normalized,others_count,others_items
7018979,무 굴국,"[[""굴"", ""200"", ""g""], [""무"", ""1/4"", ""토막""], [""두부"", ""1/3"", ""모""], [""청양고추"", ""1"", ""개""], [""홍고추"", ""1"", ""개""], [""새우젓"", ""1"", ""t""], [""다진마늘"", ""1"", ""t""], [""다진 대파"", ""1"", ""t""]]","[{""alias_id"": ""alias_0762"", ""name"": ""굴""}, {""alias_id"": ""alias_0559"", ""name"": ""무""}, {""alias_id"": ""alias_0277"", ""name"": ""두부""}, {""alias_id"": ""alias_0527"", ""name"": ""청양고추""}, {""alias_id"": ""alias_0528"", ""name"": ""홍고추""}, {""alias_id"": ""alias_0035"", ""name"": ""새우젓""}, {""alias_id"": ""alias_0552"", ""name"": ""마늘""}, {""alias_id"": ""alias_0626"", ""name"": ""대파""}]","[[""굴"", ""200"", ""g""], [""무"", ""1/4"", ""토막""], [""두부"", ""1/3"", ""모""], [""청양고추"", ""1"", ""개""], [""홍고추"", ""1"", ""개""], [""새우젓"", ""1"", ""큰술""], [""마늘"", ""1"", ""큰술""], [""대파"", ""1"", ""큰술""]]",0,[]
7018980,닭다리조림,"[[""닭다리살"", ""300"", ""g""], [""로즈마리"", ""2"", ""줄기""], [""레몬"", ""1/4"", """"], [""올리브유"", ""3"", ""숟가락""], [""소금"", """", ""약간""], [""후추"", """", ""약간""], [""버터"", ""1"", ""숟가락""], [""오렌지 과육"", ""20"", ""g""], [""설탕"", ""1"", ""숟가락""], [""간장"", ""1/2"", ""숟가락""]]","[{""alias_id"": ""alias_0826"", ""name"": ""닭다리살""}, {""alias_id"": ""alias_0158"", ""name"": ""로즈마리""}, {""alias_id"": ""alias_0372"", ""name"": ""레몬""}, {""alias_id"": ""alias_0134"", ""name"": ""올리브유""}, {""alias_id"": ""alias_0205"", ""name"": ""소금""}, {""alias_id"": ""alias_0233"", ""name"": ""후추""}, {""alias_id"": ""alias_0388"", ""name"": ""오렌지""}, {""alias_id"": ""alias_0165"", ""name"": ""설탕""}, {""alias_id"": ""alias_0140"", ""name"": ""간장""}, {""alias_id"": ""alias_1261"", ""name"": ""버터""}]","[[""닭다리살"", ""300"", ""g""], [""로즈마리"", ""2"", ""줄기""], [""레몬"", ""1/4"", """"], [""올리브유"", ""3"", ""큰술""], [""소금"", """", ""약간""], [""후추"", """", ""약간""], [""버터"", ""1"", ""큰술""], [""오렌지"", ""20"", ""g""], [""설탕"", ""1"", ""큰술""], [""간장"", ""1/2"", ""큰술""]]",0,[]
7018982,핫도그 사라다빵,"[[""냉동 핫도그"", ""1"", ""개""], [""양배추"", ""1"", ""줌""], [""당근"", """", ""소량""], [""설탕"", ""0.25"", ""스푼""], [""마요네즈"", ""0.5"", ""스푼""], [""케찹"", ""0.25"", ""스푼""], [""치즈"", """", ""취향것""]]","[{""alias_id"": ""alias_0587"", ""name"": ""양배추""}, {""alias_id"": ""alias_0537"", ""name"": ""당근""}, {""alias_id"": ""alias_0165"", ""name"": ""설탕""}, {""alias_id"": ""alias_0103"", ""name"": ""마요네즈""}, {""alias_id"": ""alias_0127"", ""name"": ""케찹""}, {""alias_id"": ""alias_1001"", ""name"": ""치즈""}]","[[""핫도그"", ""1"", ""개""], [""양배추"", ""1"", ""줌""], [""당근"", """", ""소량""], [""설탕"", ""0.25"", ""큰술""], [""마요네즈"", ""0.5"", ""큰술""], [""케첩"", ""0.25"", ""큰술""], [""치즈"", """", ""취향껏""]]",1,"[{""raw"": ""냉동 핫도그"", ""name"": ""핫도그"", ""amount"": ""1"", ""unit"": ""개""}]"
7018983,새우 야채죽,"[[""육수"", ""1"", ""알""], [""새우"", ""9"", ""개""], [""표고버섯"", ""1"", ""개""], [""호박"", ""1/4"", ""개""], [""당근"", ""40"", ""g""], [""양파"", ""1/4"", """"], [""쌀"", ""1"", ""컵""], [""참기름"", ""2"", ""스푼""], [""까나리액젓"", ""1"", ""스푼""], [""야채"", """", ""취향껏""]]","[{""alias_id"": ""alias_0644"", ""name"": ""새우""}, {""alias_id"": ""alias_0515"", ""name"": ""표고버섯""}, {""alias_id"": ""alias_0637"", ""name"": ""호박""}, {""alias_id"": ""alias_0537"", ""name"": ""당근""}, {""alias_id"": ""alias_0591"", ""name"": ""양파""}, {""alias_id"": ""alias_0338"", ""name"": ""쌀""}, {""alias_id"": ""alias_0135"", ""name"": ""참기름""}, {""alias_id"": ""alias_0033"", ""name"": ""까나리액젓""}, {""alias_id"": ""alias_0984"", ""name"": ""육수""}, {""alias_id"": ""alias_0989"", ""name"": ""채소""}]","[[""육수"", ""1"", ""알""], [""새우"", ""9"", ""개""], [""표고버섯"", ""1"", ""개""], [""호박"", ""1/4"", ""개""], [""당근"", ""40"", ""g""], [""양파"", ""1/4"", """"], [""쌀"", ""1"", ""컵""], [""참기름"", ""2"", ""큰술""], [""까나리액젓"", ""1"", ""큰술""], [""채소"", """", ""취향껏""]]",0,[]
7018986,맥주 수육,"[[""돼지고기"", """", """"], [""대파"", """", """"], [""월계수잎"", ""2"", ""장""], [""된장"", ""1"", ""숟가락""], [""커피원두"", """", """"], [""맥주"", """", """"], [""물"", """", """"]]","[{""alias_id"": ""alias_0836"", ""name"": ""돼지고기""}, {""alias_id"": ""alias_0626"", ""name"": ""대파""}, {""alias_id"": ""alias_0197"", ""name"": ""월계수잎""}, {""alias_id"": ""alias_0157"", ""name"": ""된장""}, {""alias_id"": ""alias_0257"", ""name"": ""커피원두""}, {""alias_id"": ""alias_0238"", ""name"": ""맥주""}]","[[""돼지고기"", """", """"], [""대파"", """", """"], [""월계수잎"", ""2"", ""장""], [""된장"", ""1"", ""큰술""], [""커피원두"", """", """"], [""맥주"", """", """"], [""물"", """", """"]]",1,"[{""raw"": ""물"", ""name"": ""물"", ""amount"": """", ""unit"": """"}]"
7018987,양배추샐러드 참깨드레싱,"[[""참깨"", """", """"], [""양파"", """", """"], [""마늘"", """", """"], [""통깨"", ""3"", """"], [""마요네즈"", ""5"", """"], [""올리고당"", ""3"", """"], [""간장"", ""1.5"", """"], [""레몬즙"", ""1"", """"], [""참기름"", """", ""약간""]]","[{""alias_id"": ""alias_0457"", ""name"": ""참깨""}, {""alias_id"": ""alias_0591"", ""name"": ""양파""}, {""alias_id"": ""alias_0552"", ""name"": ""마늘""}, {""alias_id"": ""alias_0458"", ""name"": ""통깨""}, {""alias_id"": ""alias_0103"", ""name"": ""마요네즈""}, {""alias_id"": ""alias_0190"", ""name"": ""올리고당""}, {""alias_id"": ""alias_0140"", ""name"": ""간장""}, {""alias_id"": ""alias_0237"", ""name"": ""레몬즙""}, {""alias_id"": ""alias_0135"", ""name"": ""참기름""}]","[[""참깨"", """", """"], [""양파"", """", """"], [""마늘"", """", """"], [""통깨"", ""3"", """"], [""마요네즈"", ""5"", """"], [""올리고당"", ""3"", """"], [""간장"", ""1.5"", """"], [""레몬즙"", ""1"", """"], [""참기름"", """", ""약간""]]",0,[]
7018991,쪽갈비구이,"[[""등갈비"", """", """"], [""식용유"", """", """"], [""소금"", """", """"], [""맛술"", """", """"], [""후추"", """", """"]]","[{""alias_id"": ""alias_0838"", ""name"": ""등갈비""}, {""alias_id"": ""alias_0133"", ""name"": ""식용유""}, {""alias_id"": ""alias_0205"", ""name"": ""소금""}, {""alias_id"": ""alias_0246"", ""name"": ""맛술""}, {""alias_id"": ""alias_0233"", ""name"": ""후추""}]","[[""등갈비"", """", """"], [""식용유"", """", """"], [""소금"", """", """"], [""맛술"", """", """"], [""후추"", """", """"]]",0,[]
7018993,봄동 샤브샤브,"[[""봄동"", """", """"], [""표고버섯"", """", """"], [""두부"", """", """"], [""숙주나물"", """", """"], [""새송이버섯"", """", """"], [""만두"", """", """"], [""새우"", """", """"], [""코인육수"", """", """"], [""국간장"", """", """"], [""액젓"", """", """"]]","[{""alias_id"": ""alias_0563"", ""name"": ""봄동""}, {""alias_id"": ""alias_0515"", ""name"": ""표고버섯""}, {""alias_id"": ""alias_0277"", ""name"": ""두부""}, {""alias_id"": ""alias_0577"", ""name"": ""숙주나물""}, {""alias_id"": ""alias_0513"", ""name"": ""새송이버섯""}, {""alias_id"": ""alias_0069"", ""name"": ""만두""}, {""alias_id"": ""alias_0644"", ""name"": ""새우""}, {""alias_id"": ""alias_0178"", ""name"": ""국간장""}, {""alias_id"": ""alias_0036"", ""name"": ""액젓""}, {""alias_id"": ""alias_1302"", ""name"": ""코인육수""}]","[[""봄동"", """", """"], [""표고버섯"", """", """"], [""두부"", """", """"], [""숙주나물"", """", """"], [""새송이버섯"", """", """"], [""만두"", """", """"], [""새우"", """", """"], [""코인육수"", """", """"], [""간장"", """", """"], [""액젓"", """", """"]]",0,[]
7018996,봄동 겉절이,"[[""봄동"", """", """"], [""고춧가루"", ""3"", """"], [""액젓"", ""1.5"", """"], [""식초"", ""1"", """"], [""설탕"", ""1"", """"], [""다진마늘"", ""1"", """"], [""참기름"", """", """"], [""깨"", """", """"]]","[{""alias_id"": ""alias_0563"", ""name"": ""봄동""}, {""alias_id"": ""alias_0155"", ""name"": ""고춧가루""}, {""alias_id"": ""alias_0036"", ""name"": ""액젓""}, {""alias_id"": ""alias_0169"", ""name"": ""식초""}, {""alias_id"": ""alias_0165"", ""name"": ""설탕""}, {""alias_id"": ""alias_0552"", ""name"": ""마늘""}, {""alias_id"": ""alias_0135"", ""name"": ""참기름""}, {""alias_id"": ""alias_0452"", ""name"": ""깨""}]","[[""봄동"", """", """"], [""고춧가루"", ""3"", """"], [""액젓"", ""1.5"", """"], [""식초"", ""1"", """"], [""설탕"", ""1"", """"], [""마늘"", ""1"", """"], [""참기름"", """", """"], [""깨"", """", """"]]",0,[]
7018997,들깨 무국,"[[""무"", """", """"], [""참기름"", """", """"], [""다진마늘"", """", """"], [""물"", """", """"], [""국간장"", """", """"], [""들깨가루"", ""1~2"", """"], [""대파"", """", """"]]","[{""alias_id"": ""alias_0559"", ""name"": ""무""}, {""alias_id"": ""alias_0135"", ""name"": ""참기름""}, {""alias_id"": ""alias_0552"", ""name"": ""마늘""}, {""alias_id"": ""alias_0140"", ""name"": ""간장""}, {""alias_id"": ""alias_0279"", ""name"": ""들깨가루""}, {""alias_id"": ""alias_0626"", ""name"": ""대파""}]","[[""무"", """", """"], [""참기름"", """", """"], [""마늘"", """", """"], [""물"", """", """"], [""간장"", """", """"], [""들깨가루"", ""1~2"", """"], [""대파"", """", """"]]",1,"[{""raw"": ""물"", ""name"": ""물"", ""amount"": """", ""unit"": """"}]"
7019005,즉석 떡볶이,"[[""떡국떡"", """", """"], [""어묵"", """", """"], [""대파"", """", """"], [""양파"", """", """"], [""라면"", """", """"], [""당면"", """", """"], [""버섯"", """", """"], [""액젓"", ""1"", """"], [""간장"", ""1"", """"], [""설탕"", ""3"", """"], [""올리고당"", ""2"", """"], [""고추장"", ""0.5"", """"], [""다진마늘"", ""1"", """"], [""후추"", """", ""약간""]]","[{""alias_id"": ""alias_0058"", ""name"": ""떡국떡""}, {""alias_id"": ""alias_0728"", ""name"": ""어묵""}, {""alias_id"": ""alias_0626"", ""name"": ""대파""}, {""alias_id"": ""alias_0591"", ""name"": ""양파""}, {""alias_id"": ""alias_0054"", ""name"": ""당면""}, {""alias_id"": ""alias_0036"", ""name"": ""액젓""}, {""alias_id"": ""alias_0140"", ""name"": ""간장""}, {""alias_id"": ""alias_0165"", ""name"": ""설탕""}, {""alias_id"": ""alias_0190"", ""name"": ""올리고당""}, {""alias_id"": ""alias_0151"", ""name"": ""고추장""}, {""alias_id"": ""alias_0552"", ""name"": ""마늘""}, {""alias_id"": ""alias_0233"", ""name"": ""후추""}, {""alias_id"": ""alias_0999"", ""name"": ""버섯""}]","[[""떡국떡"", """", """"], [""어묵"", """", """"], [""대파"", """", """"], [""양파"", """", """"], [""라면"", """", """"], [""당면"", """", """"], [""버섯"", """", """"], [""액젓"", ""1"", """"], [""간장"", ""1"", """"], [""설탕"", ""3"", """"], [""올리고당"", ""2"", """"], [""고추장"", ""0.5"", """"], [""마늘"", ""1"", """"], [""후추"", """", ""약간""]]",1,"[{""raw"": ""라면"", ""name"": ""라면"", ""amount"": """", ""unit"": """"}]"
7019007,땡초김밥,"[[""청양고추"", ""6~7"", ""개""], [""어묵"", ""2"", ""장""], [""식용유"", """", """"], [""다진마늘"", ""1"", """"], [""굴소스"", ""1"", """"], [""간장"", ""2"", """"], [""올리고당"", ""1"", """"], [""후추"", """", ""약간""], [""밥"", """", """"], [""참기름"", """", """"], [""깨"", """", """"], [""김밥김"", """", """"]]","[{""alias_id"": ""alias_0527"", ""name"": ""청양고추""}, {""alias_id"": ""alias_0728"", ""name"": ""어묵""}, {""alias_id"": ""alias_0133"", ""name"": ""식용유""}, {""alias_id"": ""alias_0552"", ""name"": ""마늘""}, {""alias_id"": ""alias_0095"", ""name"": ""굴소스""}, {""alias_id"": ""alias_0140"", ""name"": ""간장""}, {""alias_id"": ""alias_0190"", ""name"": ""올리고당""}, {""alias_id"": ""alias_0233"", ""name"": ""후추""}, {""alias_id"": ""alias_0348"", ""name"": ""밥""}, {""alias_id"": ""alias_0135"", ""name"": ""참기름""}, {""alias_id"": ""alias_0452"", ""name"": ""깨""}, {""alias_id"": ""alias_0786"", ""name"": ""김밥김""}]","[[""청양고추"", ""6~7"", ""개""], [""어묵"", ""2"", ""장""], [""식용유"", """", """"], [""마늘"", ""1"", """"], [""굴소스"", ""1"", """"], [""간장"", ""2"", """"], [""올리고당"", ""1"", """"], [""후추"", """", ""약간""], [""밥"", """", """"], [""참기름"", """", """"], [""깨"", """", """"], [""김밥김"", """", """"]]",0,[]
7019008,오리엔탈드레싱,"[[""간장"", ""2"", """"], [""올리브유"", ""2"", """"], [""참기름"", ""1"", """"], [""꿀"", ""1"", """"], [""레몬즙"", ""1"", """"], [""다진마늘"", ""1"", """"], [""후추"", """", ""약간""]]","[{""alias_id"": ""alias_0140"", ""name"": ""간장""}, {""alias_id"": ""alias_0134"", ""name"": ""올리브유""}, {""alias_id"": ""alias_0135"", ""name"": ""참기름""}, {""alias_id"": ""alias_0156"", ""name"": ""꿀""}, {""alias_id"": ""alias_0237"", ""name"": ""레몬즙""}, {""alias_id"": ""alias_0552"", ""name"": ""마늘""}, {""alias_id"": ""alias_0233"", ""name"": ""후추""}]","[[""간장"", ""2"", """"], [""올리브유"", ""2"", """"], [""참기름"", ""1"", """"], [""꿀"", ""1"", """"], [""레몬즙"", ""1"", """"], [""마늘"", ""1"", """"], [""후추"", ""약간"", """"]]",0,[]
7019014,라면땅,"[[""라면"", ""1"", ""개""], [""설탕"", ""1"", ""봉지""], [""케첩"", ""2"", ""t""], [""마요네즈"", ""3"", ""t""]]","[{""alias_id"": ""alias_0165"", ""name"": ""설탕""}, {""alias_id"": ""alias_0128"", ""name"": ""케첩""}, {""alias_id"": ""alias_0103"", ""name"": ""마요네즈""}]","[[""라면"", ""1"", ""개""], [""설탕"", ""1"", ""봉지""], [""케첩"", ""2"", ""큰술""], [""마요네즈"", ""3"", ""큰술""]]",1,"[{""raw"": ""라면"", ""name"": ""라면"", ""amount"": ""1"", ""unit"": ""개""}]"
7019019,갈낙탕,"[[""소갈비"", ""800"", ""g""], [""낙지"", ""4"", ""마리""], [""양파"", ""1/2"", ""개""], [""무"", ""1"", ""토막""], [""통마늘"", ""5"", ""알""], [""통생강"", ""2"", ""톨""], [""통후추"", ""1"", ""큰술""], [""팔각"", ""2"", ""개""], [""정향"", ""4"", ""개""], [""월계수잎"", ""4"", ""장""], [""자른다시마"", ""3"", ""장""], [""물"", ""2.5"", ""l""], [""맛술"", ""1"", ""큰술""], [""참치액젓"", ""1"", ""큰술""], [""소금"", """", ""약간""], [""후춧가루"", """", ""약간""], [""대파"", ""1"", ""개""]]","[{""alias_id"": ""alias_0759"", ""name"": ""낙지""}, {""alias_id"": ""alias_0591"", ""name"": ""양파""}, {""alias_id"": ""alias_0559"", ""name"": ""무""}, {""alias_id"": ""alias_0552"", ""name"": ""마늘""}, {""alias_id"": ""alias_0574"", ""name"": ""생강""}, {""alias_id"": ""alias_0232"", ""name"": ""통후추""}, {""alias_id"": ""alias_0395"", ""name"": ""고정향""}, {""alias_id"": ""alias_0197"", ""name"": ""월계수잎""}, {""alias_id"": ""alias_0782"", ""name"": ""다시마""}, {""alias_id"": ""alias_0246"", ""name"": ""맛술""}, {""alias_id"": ""alias_0039"", ""name"": ""참치액젓""}, {""alias_id"": ""alias_0205"", ""name"": ""소금""}, {""alias_id"": ""alias_0234"", ""name"": ""후춧가루""}, {""alias_id"": ""alias_0626"", ""name"": ""대파""}, {""alias_id"": ""alias_1598"", ""name"": ""소갈비""}]","[[""소갈비"", ""800"", ""g""], [""낙지"", ""4"", ""마리""], [""양파"", ""1/2"", ""개""], [""무"", ""1"", ""토막""], [""마늘"", ""5"", ""알""], [""생강"", ""2"", ""톨""], [""통후추"", ""1"", ""큰술""], [""팔각"", ""2"", ""개""], [""정향"", ""4"", ""개""], [""월계수잎"", ""4"", ""장""], [""다시마"", ""3"", ""장""], [""물"", ""2.5"", ""L""], [""맛술"", ""1"", ""큰술""], [""참치액젓"", ""1"", ""큰술""], [""소금"", """", ""약간""], [""후춧가루"", """", ""약간""], [""대파"", ""1"", ""개""]]",2,"[{""raw"": ""팔각"", ""name"": ""팔각"", ""amount"": ""2"", ""unit"": ""개""}, {""raw"": ""물"", ""name"": ""물"", ""amount"": ""2.5"", ""unit"": ""L""}]"
7019030,황태국,"[[""황태채"", ""1"", ""줌""], [""양파"", ""1/2"", """"], [""달걀"", ""1"", ""개""], [""감자"", ""1"", ""개""], [""당근"", """", ""조금""], [""두부"", ""1/2"", ""모""], [""들기름"", ""2"", ""t""], [""새우젓"", ""0.5"", ""t""], [""다진마늘"", ""0.5"", ""t""]]","[{""alias_id"": ""alias_0756"", ""name"": ""황태채""}, {""alias_id"": ""alias_0591"", ""name"": ""양파""}, {""alias_id"": ""alias_0812"", ""name"": ""달걀""}, {""alias_id"": ""alias_0318"", ""name"": ""감자""}, {""alias_id"": ""alias_0537"", ""name"": ""당근""}, {""alias_id"": ""alias_0277"", ""name"": ""두부""}, {""alias_id"": ""alias_0132"", ""name"": ""들기름""}, {""alias_id"": ""alias_0035"", ""name"": ""새우젓""}, {""alias_id"": ""alias_0552"", ""name"": ""마늘""}]","[[""황태채"", ""1"", ""줌""], [""양파"", ""1/2"", """"], [""달걀"", ""1"", ""개""], [""감자"", ""1"", ""개""], [""당근"", ""조금"", """"], [""두부"", ""1/2"", ""모""], [""들기름"", ""2"", ""큰술""], [""새우젓"", ""0.5"", ""큰술""], [""마늘"", ""0.5"", ""큰술""]]",0,[]
7019039,콘샐러드,"[[""옥수수콘"", ""340"", ""g""], [""양파"", ""1/2"", ""개""], [""물"", """", ""적당히""], [""마요네즈"", ""3"", ""t""], [""설탕"", ""2"", ""t""], [""식초"", ""1"", ""t""], [""파슬리가루"", """", ""적당량""]]","[{""alias_id"": ""alias_0342"", ""name"": ""옥수수""}, {""alias_id"": ""alias_0591"", ""name"": ""양파""}, {""alias_id"": ""alias_0103"", ""name"": ""마요네즈""}, {""alias_id"": ""alias_0165"", ""name"": ""설탕""}, {""alias_id"": ""alias_0169"", ""name"": ""식초""}, {""alias_id"": ""alias_0229"", ""name"": ""파슬리""}]","[[""옥수수"", ""340"", ""g""], [""양파"", ""1/2"", ""개""], [""물"", """", ""적당히""], [""마요네즈"", ""3"", ""큰술""], [""설탕"", ""2"", ""큰술""], [""식초"", ""1"", ""큰술""], [""파슬리"", """", ""적당량""]]",1,"[{""raw"": ""물"", ""name"": ""물"", ""amount"": """", ""unit"": ""적당히""}]"
7019042,소고기 카레,"[[""물"", ""600-700"", ""ml""], [""카레가루"", ""100"", ""g""], [""브로콜리"", """", ""적당량""], [""당근"", ""1/2"", ""개""], [""양파"", ""1"", ""개""], [""감자"", ""1"", ""개""], [""소고기"", ""120"", ""g""], [""후추"", """", ""적당량""]]","[{""alias_id"": ""alias_0147"", ""name"": ""카레가루""}, {""alias_id"": ""alias_0570"", ""name"": ""브로콜리""}, {""alias_id"": ""alias_0537"", ""name"": ""당근""}, {""alias_id"": ""alias_0591"", ""name"": ""양파""}, {""alias_id"": ""alias_0318"", ""name"": ""감자""}, {""alias_id"": ""alias_0858"", ""name"": ""소고기""}, {""alias_id"": ""alias_0233"", ""name"": ""후추""}]","[[""물"", ""600-700"", ""ml""], [""카레가루"", ""100"", ""g""], [""브로콜리"", """", ""적당량""], [""당근"", ""1/2"", ""개""], [""양파"", ""1"", ""개""], [""감자"", ""1"", ""개""], [""소고기"", ""120"", ""g""], [""후추"", """", ""적당량""]]",1,"[{""raw"": ""물"", ""name"": ""물"", ""amount"": ""600-700"", ""unit"": ""ml""}]"
